input_order,module,target,target_owner,target_path,semantic_family,source_reference,source_reference_path,frozen_relpath,source_file_sha256,source_item_sha256,signature_start_line,signature_end_line,body_start_line,body_end_line,enclosing_impl_header,enclosing_impl_start_line,direct_call_count,private_helper_callee_count,generated_target_dependency_count,present_dependency_categories,proof_order_index,proof_tier,proof_tier_reason,source_manifest_relpath,transformation_manifest_relpath,dependency_manifest_relpath,harness_relpath
136,vec,alloc::vec::Vec::into_raw_parts,alloc::vec::Vec,alloc::vec::Vec::into_raw_parts,vec-raw-parts-pointer-provenance,alloc/src/vec/mod.rs:840,alloc/src/vec/mod.rs,frozen_inputs/vec/rust-alloc-vec/vec/mod.rs,cd69f6ef4cf398ff6665c5f3ea428b652755d0e0aea004402e076f6af6a56400,73e1cdd172063d94e4ee444da5a24df73c3a89e829f871f946a895f569edcfc0,842,842,842,845,impl<T> Vec<T> {,447,4,0,0,"['allocator', 'raw_pointer_or_provenance']",88,1,no generated-target callees; allocator/raw-pointer boundary required,proof_manifests/136_alloc_vec_Vec_into_raw_parts/source_body.json,proof_manifests/136_alloc_vec_Vec_into_raw_parts/transformation_manifest.json,proof_manifests/136_alloc_vec_Vec_into_raw_parts/dependency_assumption_manifest.json,proof_harnesses/136_alloc_vec_Vec_into_raw_parts/harness.rs
137,vec,alloc::vec::Vec::leak,alloc::vec::Vec,alloc::vec::Vec::leak,vec-slice-boxed-slice-conversion,alloc/src/vec/mod.rs:3224,alloc/src/vec/mod.rs,frozen_inputs/vec/rust-alloc-vec/vec/mod.rs,cd69f6ef4cf398ff6665c5f3ea428b652755d0e0aea004402e076f6af6a56400,e4456338d71998a9f4d2e2e27b060fc4f5aab3eecfe3725c08f35a351798e117,3183,3186,3186,3189,"impl<T, A: Allocator> Vec<T, A> {",1053,3,0,0,"['raw_pointer_or_provenance', 'unsafe']",89,1,no generated-target callees; allocator/raw-pointer boundary required,proof_manifests/137_alloc_vec_Vec_leak/source_body.json,proof_manifests/137_alloc_vec_Vec_leak/transformation_manifest.json,proof_manifests/137_alloc_vec_Vec_leak/dependency_assumption_manifest.json,proof_harnesses/137_alloc_vec_Vec_leak/harness.rs
138,vec,alloc::vec::Vec::pop_if,alloc::vec::Vec,alloc::vec::Vec::pop_if,vec-callback-trace-mutation,alloc/src/vec/mod.rs:2880,alloc/src/vec/mod.rs,frozen_inputs/vec/rust-alloc-vec/vec/mod.rs,cd69f6ef4cf398ff6665c5f3ea428b652755d0e0aea004402e076f6af6a56400,b806e75114ce9beed4d79d88159d2c39f067af6db3209e37d0cc3e551968b9e3,2843,2843,2843,2846,"impl<T, A: Allocator> Vec<T, A> {",1053,4,0,0,['trait_or_callback'],90,1,no generated-target callees; trait/callback behavior required,proof_manifests/138_alloc_vec_Vec_pop_if/source_body.json,proof_manifests/138_alloc_vec_Vec_pop_if/transformation_manifest.json,proof_manifests/138_alloc_vec_Vec_pop_if/dependency_assumption_manifest.json,proof_harnesses/138_alloc_vec_Vec_pop_if/harness.rs
139,vec,alloc::vec::Vec::push_mut,alloc::vec::Vec,alloc::vec::Vec::push_mut,vec-sequence-mutation,alloc/src/vec/mod.rs:1033,alloc/src/vec/mod.rs,frozen_inputs/vec/rust-alloc-vec/vec/mod.rs,cd69f6ef4cf398ff6665c5f3ea428b652755d0e0aea004402e076f6af6a56400,6c8b36eab73f66482884d759b69b9fb660766ce4792acb7119f5947841e104ab,1035,1035,1035,1050,,,5,0,1,"['allocator', 'raw_pointer_or_provenance', 'unsafe']",142,2,depends on other generated targets,proof_manifests/139_alloc_vec_Vec_push_mut/source_body.json,proof_manifests/139_alloc_vec_Vec_push_mut/transformation_manifest.json,proof_manifests/139_alloc_vec_Vec_push_mut/dependency_assumption_manifest.json,proof_harnesses/139_alloc_vec_Vec_push_mut/harness.rs
140,vec,alloc::vec::Vec::resize_with,alloc::vec::Vec,alloc::vec::Vec::resize_with,vec-callback-trace-mutation,alloc/src/vec/mod.rs:3182,alloc/src/vec/mod.rs,frozen_inputs/vec/rust-alloc-vec/vec/mod.rs,cd69f6ef4cf398ff6665c5f3ea428b652755d0e0aea004402e076f6af6a56400,7da0ce9c77eee1999e5df23636944c2bb9f79d4aa5f95743aa968431af1e6672,3141,3144,3144,3151,"impl<T, A: Allocator> Vec<T, A> {",1053,5,10,0,['trait_or_callback'],91,1,no generated-target callees; trait/callback behavior required,proof_manifests/140_alloc_vec_Vec_resize_with/source_body.json,proof_manifests/140_alloc_vec_Vec_resize_with/transformation_manifest.json,proof_manifests/140_alloc_vec_Vec_resize_with/dependency_assumption_manifest.json,proof_harnesses/140_alloc_vec_Vec_resize_with/harness.rs
141,vec,alloc::vec::Vec::retain,alloc::vec::Vec,alloc::vec::Vec::retain,vec-callback-trace-mutation,alloc/src/vec/mod.rs:2488,alloc/src/vec/mod.rs,frozen_inputs/vec/rust-alloc-vec/vec/mod.rs,cd69f6ef4cf398ff6665c5f3ea428b652755d0e0aea004402e076f6af6a56400,540fdc2fe9d77c2299dfdb8c7c4cd4cead9183e95cba156f4ee96908d4dc3223,2451,2454,2454,2456,"impl<T, A: Allocator> Vec<T, A> {",1053,2,0,1,['trait_or_callback'],143,2,depends on other generated targets,proof_manifests/141_alloc_vec_Vec_retain/source_body.json,proof_manifests/141_alloc_vec_Vec_retain/transformation_manifest.json,proof_manifests/141_alloc_vec_Vec_retain/dependency_assumption_manifest.json,proof_harnesses/141_alloc_vec_Vec_retain/harness.rs
142,vec,alloc::vec::Vec::retain_mut,alloc::vec::Vec,alloc::vec::Vec::retain_mut,vec-callback-trace-mutation,alloc/src/vec/mod.rs:2514,alloc/src/vec/mod.rs,frozen_inputs/vec/rust-alloc-vec/vec/mod.rs,cd69f6ef4cf398ff6665c5f3ea428b652755d0e0aea004402e076f6af6a56400,4918d6ba6140f673b973a356595ef28095d00d481fd99720313b7842549349bb,2477,2480,2480,2569,"impl<T, A: Allocator> Vec<T, A> {",1053,12,18,0,"['allocator', 'raw_pointer_or_provenance', 'trait_or_callback', 'unsafe']",92,1,no generated-target callees; allocator/raw-pointer boundary required,proof_manifests/142_alloc_vec_Vec_retain_mut/source_body.json,proof_manifests/142_alloc_vec_Vec_retain_mut/transformation_manifest.json,proof_manifests/142_alloc_vec_Vec_retain_mut/dependency_assumption_manifest.json,proof_harnesses/142_alloc_vec_Vec_retain_mut/harness.rs
143,vec,alloc::vec::Vec::set_len,alloc::vec::Vec,alloc::vec::Vec::set_len,vec-raw-parts-pointer-provenance,alloc/src/vec/mod.rs:2224,alloc/src/vec/mod.rs,frozen_inputs/vec/rust-alloc-vec/vec/mod.rs,cd69f6ef4cf398ff6665c5f3ea428b652755d0e0aea004402e076f6af6a56400,d38f2af683a66c0b8b52346907d857f4f6aebe7f28155d46ee9e615c230b98cb,2187,2187,2187,2195,"impl<T, A: Allocator> Vec<T, A> {",1053,2,1,0,"['allocator', 'intrinsic', 'raw_pointer_or_provenance', 'unsafe']",93,1,no generated-target callees; allocator/raw-pointer boundary required,proof_manifests/143_alloc_vec_Vec_set_len/source_body.json,proof_manifests/143_alloc_vec_Vec_set_len/transformation_manifest.json,proof_manifests/143_alloc_vec_Vec_set_len/dependency_assumption_manifest.json,proof_harnesses/143_alloc_vec_Vec_set_len/harness.rs
144,vec,alloc::vec::Vec::spare_capacity_mut,alloc::vec::Vec,alloc::vec::Vec::spare_capacity_mut,vec-spare-capacity-maybeuninit-storage,alloc/src/vec/mod.rs:3262,alloc/src/vec/mod.rs,frozen_inputs/vec/rust-alloc-vec/vec/mod.rs,cd69f6ef4cf398ff6665c5f3ea428b652755d0e0aea004402e076f6af6a56400,4afbe28230aa6dd0b41e9c23a5090e23f337024acf96d26bd4eef42b0e497d46,3221,3221,3221,3231,"impl<T, A: Allocator> Vec<T, A> {",1053,4,0,1,"['allocator', 'maybe_uninit', 'raw_pointer_or_provenance', 'unsafe']",144,2,depends on other generated targets,proof_manifests/144_alloc_vec_Vec_spare_capacity_mut/source_body.json,proof_manifests/144_alloc_vec_Vec_spare_capacity_mut/transformation_manifest.json,proof_manifests/144_alloc_vec_Vec_spare_capacity_mut/dependency_assumption_manifest.json,proof_harnesses/144_alloc_vec_Vec_spare_capacity_mut/harness.rs
145,slice,core::slice::copy_from_slice,core::slice,core::slice::copy_from_slice,existing-vstd-baseline,core/src/slice/mod.rs:4326,core/src/slice/mod.rs,frozen_inputs/slice/rust-core-slice/mod.rs,58901fa6437dbd4d77c68427bbced0fc3a91a10fdb8bd2e233adf6a9ba27d2d5,a2d7c011586a2f326d530336974e386d41263495754e7a17271f3023a5a2dba5,4320,4323,4323,4326,impl<T> [T] {,101,1,2,0,"['trait_or_callback', 'unsafe']",145,1,no generated-target callees; unsafe/intrinsic/MaybeUninit boundary required,proof_manifests/145_core_slice_copy_from_slice/source_body.json,proof_manifests/145_core_slice_copy_from_slice/transformation_manifest.json,proof_manifests/145_core_slice_copy_from_slice/dependency_assumption_manifest.json,proof_harnesses/145_core_slice_copy_from_slice/harness.rs
146,slice,core::slice::copy_within,core::slice,core::slice::copy_within,existing-vstd-baseline,core/src/slice/mod.rs:4361,core/src/slice/mod.rs,frozen_inputs/slice/rust-core-slice/mod.rs,58901fa6437dbd4d77c68427bbced0fc3a91a10fdb8bd2e233adf6a9ba27d2d5,80a6582a6702b0a09aae49f2a9f63f1880cc44162858be6d57b095be42b8eeec,4354,4357,4357,4370,impl<T> [T] {,101,6,3,1,"['panic_or_bounds', 'raw_pointer_or_provenance', 'trait_or_callback', 'unsafe']",146,2,depends on other generated targets,proof_manifests/146_core_slice_copy_within/source_body.json,proof_manifests/146_core_slice_copy_within/transformation_manifest.json,proof_manifests/146_core_slice_copy_within/dependency_assumption_manifest.json,proof_harnesses/146_core_slice_copy_within/harness.rs
147,slice,core::slice::first,core::slice,core::slice::first,existing-vstd-baseline,core/src/slice/mod.rs:155,core/src/slice/mod.rs,frozen_inputs/slice/rust-core-slice/mod.rs,58901fa6437dbd4d77c68427bbced0fc3a91a10fdb8bd2e233adf6a9ba27d2d5,7761aa6f658ec92f2d144741f2022cf409365957b0e1487d24bbdf15d2b9151d,155,155,155,157,impl<T> [T] {,101,0,0,0,[],147,0,no generated-target callees or detected hard boundary,proof_manifests/147_core_slice_first/source_body.json,proof_manifests/147_core_slice_first/transformation_manifest.json,proof_manifests/147_core_slice_first/dependency_assumption_manifest.json,proof_harnesses/147_core_slice_first/harness.rs
148,slice,core::slice::first_mut,core::slice,core::slice::first_mut,existing-vstd-baseline,core/src/slice/mod.rs:178,core/src/slice/mod.rs,frozen_inputs/slice/rust-core-slice/mod.rs,58901fa6437dbd4d77c68427bbced0fc3a91a10fdb8bd2e233adf6a9ba27d2d5,acca42d75b023fc555162973f3a3b5beaa11eb77d07e21b6405b09e18203d00b,178,178,178,180,impl<T> [T] {,101,0,0,0,[],148,0,no generated-target callees or detected hard boundary,proof_manifests/148_core_slice_first_mut/source_body.json,proof_manifests/148_core_slice_first_mut/transformation_manifest.json,proof_manifests/148_core_slice_first_mut/dependency_assumption_manifest.json,proof_harnesses/148_core_slice_first_mut/harness.rs
149,slice,core::slice::get,core::slice,core::slice::get,existing-vstd-baseline,core/src/slice/mod.rs:572,core/src/slice/mod.rs,frozen_inputs/slice/rust-core-slice/mod.rs,58901fa6437dbd4d77c68427bbced0fc3a91a10fdb8bd2e233adf6a9ba27d2d5,f9e71a7d0218566f3b21467e4f552e762ce8d7d4a49e2d879423cbc99b4604fe,572,575,575,577,impl<T> [T] {,101,1,0,0,[],149,0,no generated-target callees or detected hard boundary,proof_manifests/149_core_slice_get/source_body.json,proof_manifests/149_core_slice_get/transformation_manifest.json,proof_manifests/149_core_slice_get/dependency_assumption_manifest.json,proof_harnesses/149_core_slice_get/harness.rs
150,slice,core::slice::is_empty,core::slice,core::slice::is_empty,existing-vstd-baseline,core/src/slice/mod.rs:136,core/src/slice/mod.rs,frozen_inputs/slice/rust-core-slice/mod.rs,58901fa6437dbd4d77c68427bbced0fc3a91a10fdb8bd2e233adf6a9ba27d2d5,8fda893dc10ecf45122b1aa88aca5cbcdb5e38a8c9abd6ecdeb3f947ac651047,136,136,136,138,impl<T> [T] {,101,1,3,0,[],150,0,no generated-target callees or detected hard boundary,proof_manifests/150_core_slice_is_empty/source_body.json,proof_manifests/150_core_slice_is_empty/transformation_manifest.json,proof_manifests/150_core_slice_is_empty/dependency_assumption_manifest.json,proof_harnesses/150_core_slice_is_empty/harness.rs
151,slice,core::slice::iter,core::slice,core::slice::iter,existing-vstd-baseline,core/src/slice/mod.rs:1043,core/src/slice/mod.rs,frozen_inputs/slice/rust-core-slice/mod.rs,58901fa6437dbd4d77c68427bbced0fc3a91a10fdb8bd2e233adf6a9ba27d2d5,ed92d2713fefdf67486ea1cb36c5c0626dd7c6496adace2c7876e62081feda37,1040,1040,1040,1042,impl<T> [T] {,101,1,0,0,[],151,0,no generated-target callees or detected hard boundary,proof_manifests/151_core_slice_iter/source_body.json,proof_manifests/151_core_slice_iter/transformation_manifest.json,proof_manifests/151_core_slice_iter/dependency_assumption_manifest.json,proof_harnesses/151_core_slice_iter/harness.rs
152,slice,core::slice::last,core::slice,core::slice::last,existing-vstd-baseline,core/src/slice/mod.rs:281,core/src/slice/mod.rs,frozen_inputs/slice/rust-core-slice/mod.rs,58901fa6437dbd4d77c68427bbced0fc3a91a10fdb8bd2e233adf6a9ba27d2d5,f1246fd95d78a6272bd35954b283765660c90b041fd31d41891264a19a3e4bdd,281,281,281,283,impl<T> [T] {,101,0,0,0,[],152,0,no generated-target callees or detected hard boundary,proof_manifests/152_core_slice_last/source_body.json,proof_manifests/152_core_slice_last/transformation_manifest.json,proof_manifests/152_core_slice_last/dependency_assumption_manifest.json,proof_harnesses/152_core_slice_last/harness.rs
153,slice,core::slice::last_mut,core::slice,core::slice::last_mut,existing-vstd-baseline,core/src/slice/mod.rs:304,core/src/slice/mod.rs,frozen_inputs/slice/rust-core-slice/mod.rs,58901fa6437dbd4d77c68427bbced0fc3a91a10fdb8bd2e233adf6a9ba27d2d5,9cc6fb48c09b16ab3bd758b27666b2f815f072148ec53e86e3e8a17531d23ad6,304,304,304,306,impl<T> [T] {,101,0,0,0,[],153,0,no generated-target callees or detected hard boundary,proof_manifests/153_core_slice_last_mut/source_body.json,proof_manifests/153_core_slice_last_mut/transformation_manifest.json,proof_manifests/153_core_slice_last_mut/dependency_assumption_manifest.json,proof_harnesses/153_core_slice_last_mut/harness.rs
154,slice,core::slice::len,core::slice,core::slice::len,existing-vstd-baseline,core/src/slice/mod.rs:116,core/src/slice/mod.rs,frozen_inputs/slice/rust-core-slice/mod.rs,58901fa6437dbd4d77c68427bbced0fc3a91a10fdb8bd2e233adf6a9ba27d2d5,f020cc6bc61b6583630cc4eece93c8a4baf5c3a74c08569d270a0ca28a9a81b1,116,116,116,118,impl<T> [T] {,101,1,0,0,['raw_pointer_or_provenance'],154,1,no generated-target callees; allocator/raw-pointer boundary required,proof_manifests/154_core_slice_len/source_body.json,proof_manifests/154_core_slice_len/transformation_manifest.json,proof_manifests/154_core_slice_len/dependency_assumption_manifest.json,proof_harnesses/154_core_slice_len/harness.rs
155,slice,core::slice::split_at,core::slice,core::slice::split_at,existing-vstd-baseline,core/src/slice/mod.rs:1955,core/src/slice/mod.rs,frozen_inputs/slice/rust-core-slice/mod.rs,58901fa6437dbd4d77c68427bbced0fc3a91a10fdb8bd2e233adf6a9ba27d2d5,1737ca6053f4c97c0746a0ced8b32dd3b29c871561f987454033fa98c4b2e9ef,1952,1952,1952,1957,impl<T> [T] {,101,2,0,1,['panic_or_bounds'],155,2,depends on other generated targets,proof_manifests/155_core_slice_split_at/source_body.json,proof_manifests/155_core_slice_split_at/transformation_manifest.json,proof_manifests/155_core_slice_split_at/dependency_assumption_manifest.json,proof_harnesses/155_core_slice_split_at/harness.rs
156,slice,core::slice::split_at_mut,core::slice,core::slice::split_at_mut,existing-vstd-baseline,core/src/slice/mod.rs:1989,core/src/slice/mod.rs,frozen_inputs/slice/rust-core-slice/mod.rs,58901fa6437dbd4d77c68427bbced0fc3a91a10fdb8bd2e233adf6a9ba27d2d5,cc3d855f0e5ce32308dd0a29e83847998a6522a0156384d0343be27028e6a8bd,1986,1986,1986,1991,impl<T> [T] {,101,2,0,1,['panic_or_bounds'],156,2,depends on other generated targets,proof_manifests/156_core_slice_split_at_mut/source_body.json,proof_manifests/156_core_slice_split_at_mut/transformation_manifest.json,proof_manifests/156_core_slice_split_at_mut/dependency_assumption_manifest.json,proof_harnesses/156_core_slice_split_at_mut/harness.rs
157,vec,alloc::vec::Vec::append,alloc::vec::Vec,alloc::vec::Vec::append,vec-sequence-mutation,alloc/src/vec/mod.rs:2930,alloc/src/vec/mod.rs,frozen_inputs/vec/rust-alloc-vec/vec/mod.rs,cd69f6ef4cf398ff6665c5f3ea428b652755d0e0aea004402e076f6af6a56400,3cd88920bbbd623e427470b16a820597755c2441f892a764a8dc642920a4ea8f,2893,2893,2893,2898,"impl<T, A: Allocator> Vec<T, A> {",1053,3,10,0,"['raw_pointer_or_provenance', 'unsafe']",157,1,no generated-target callees; allocator/raw-pointer boundary required,proof_manifests/157_alloc_vec_Vec_append/source_body.json,proof_manifests/157_alloc_vec_Vec_append/transformation_manifest.json,proof_manifests/157_alloc_vec_Vec_append/dependency_assumption_manifest.json,proof_harnesses/157_alloc_vec_Vec_append/harness.rs
158,vec,alloc::vec::Vec::as_mut_slice,alloc::vec::Vec,alloc::vec::Vec::as_mut_slice,vec-logical-sequence-view,alloc/src/vec/mod.rs:1892,alloc/src/vec/mod.rs,frozen_inputs/vec/rust-alloc-vec/vec/mod.rs,cd69f6ef4cf398ff6665c5f3ea428b652755d0e0aea004402e076f6af6a56400,9e8c08a1429efd4843901f4acd702e6b4fea2a039c00ee3d8e52c0422918a310,1859,1859,1859,1878,"impl<T, A: Allocator> Vec<T, A> {",1053,2,0,1,"['allocator', 'intrinsic', 'raw_pointer_or_provenance', 'unsafe']",158,2,depends on other generated targets,proof_manifests/158_alloc_vec_Vec_as_mut_slice/source_body.json,proof_manifests/158_alloc_vec_Vec_as_mut_slice/transformation_manifest.json,proof_manifests/158_alloc_vec_Vec_as_mut_slice/dependency_assumption_manifest.json,proof_harnesses/158_alloc_vec_Vec_as_mut_slice/harness.rs
159,vec,alloc::vec::Vec::as_slice,alloc::vec::Vec,alloc::vec::Vec::as_slice,vec-logical-sequence-view,alloc/src/vec/mod.rs:1856,alloc/src/vec/mod.rs,frozen_inputs/vec/rust-alloc-vec/vec/mod.rs,cd69f6ef4cf398ff6665c5f3ea428b652755d0e0aea004402e076f6af6a56400,f88b7f2076ec783fa661d350464cb623d1fa17242d1c3ca10b55a12fbfd66b61,1823,1823,1823,1842,"impl<T, A: Allocator> Vec<T, A> {",1053,2,0,1,"['allocator', 'intrinsic', 'raw_pointer_or_provenance', 'unsafe']",159,2,depends on other generated targets,proof_manifests/159_alloc_vec_Vec_as_slice/source_body.json,proof_manifests/159_alloc_vec_Vec_as_slice/transformation_manifest.json,proof_manifests/159_alloc_vec_Vec_as_slice/dependency_assumption_manifest.json,proof_harnesses/159_alloc_vec_Vec_as_slice/harness.rs
160,vec,alloc::vec::Vec::capacity,alloc::vec::Vec,alloc::vec::Vec::capacity,vec-capacity-allocation-state,alloc/src/vec/mod.rs:1444,alloc/src/vec/mod.rs,frozen_inputs/vec/rust-alloc-vec/vec/mod.rs,cd69f6ef4cf398ff6665c5f3ea428b652755d0e0aea004402e076f6af6a56400,58ac14c0f858280736502c5a5d6c947cdad8fbe3958d7f65816af5f03b0a325d,1446,1446,1446,1448,"impl<T, A: Allocator> Vec<T, A> {",1053,1,0,0,['allocator'],160,1,no generated-target callees; allocator/raw-pointer boundary required,proof_manifests/160_alloc_vec_Vec_capacity/source_body.json,proof_manifests/160_alloc_vec_Vec_capacity/transformation_manifest.json,proof_manifests/160_alloc_vec_Vec_capacity/dependency_assumption_manifest.json,proof_harnesses/160_alloc_vec_Vec_capacity/harness.rs
161,vec,alloc::vec::Vec::clear,alloc::vec::Vec,alloc::vec::Vec::clear,vec-sequence-mutation,alloc/src/vec/mod.rs:3031,alloc/src/vec/mod.rs,frozen_inputs/vec/rust-alloc-vec/vec/mod.rs,cd69f6ef4cf398ff6665c5f3ea428b652755d0e0aea004402e076f6af6a56400,d1e84ae8795bd399bd3a40128f9cae373e0b046264d744b7dc22e6f3c593c76c,2994,2994,2994,3007,"impl<T, A: Allocator> Vec<T, A> {",1053,2,0,0,"['raw_pointer_or_provenance', 'unsafe']",161,1,no generated-target callees; allocator/raw-pointer boundary required,proof_manifests/161_alloc_vec_Vec_clear/source_body.json,proof_manifests/161_alloc_vec_Vec_clear/transformation_manifest.json,proof_manifests/161_alloc_vec_Vec_clear/dependency_assumption_manifest.json,proof_harnesses/161_alloc_vec_Vec_clear/harness.rs
162,vec,alloc::vec::Vec::extend_from_slice,alloc::vec::Vec,alloc::vec::Vec::extend_from_slice,vec-sequence-mutation,alloc/src/vec/mod.rs:3566,alloc/src/vec/mod.rs,frozen_inputs/vec/rust-alloc-vec/vec/mod.rs,cd69f6ef4cf398ff6665c5f3ea428b652755d0e0aea004402e076f6af6a56400,aac946f78f45041c7f02c37ffee06b8701714905b4a0f34bbe80e0e0a98c2e4c,3525,3525,3525,3527,"impl<T: Clone, A: Allocator> Vec<T, A> {",3461,2,19,0,[],162,0,no generated-target callees or detected hard boundary,proof_manifests/162_alloc_vec_Vec_extend_from_slice/source_body.json,proof_manifests/162_alloc_vec_Vec_extend_from_slice/transformation_manifest.json,proof_manifests/162_alloc_vec_Vec_extend_from_slice/dependency_assumption_manifest.json,proof_harnesses/162_alloc_vec_Vec_extend_from_slice/harness.rs
163,vec,alloc::vec::Vec::insert,alloc::vec::Vec,alloc::vec::Vec::insert,vec-sequence-mutation,alloc/src/vec/mod.rs:2309,alloc/src/vec/mod.rs,frozen_inputs/vec/rust-alloc-vec/vec/mod.rs,cd69f6ef4cf398ff6665c5f3ea428b652755d0e0aea004402e076f6af6a56400,cb8c65f2290ea70aeb94f6133ccc3eb3c07fb11219e3bf58907b6691c0fcceb9,2272,2272,2272,2274,"impl<T, A: Allocator> Vec<T, A> {",1053,1,0,1,[],163,2,depends on other generated targets,proof_manifests/163_alloc_vec_Vec_insert/source_body.json,proof_manifests/163_alloc_vec_Vec_insert/transformation_manifest.json,proof_manifests/163_alloc_vec_Vec_insert/dependency_assumption_manifest.json,proof_harnesses/163_alloc_vec_Vec_insert/harness.rs
164,vec,alloc::vec::Vec::is_empty,alloc::vec::Vec,alloc::vec::Vec::is_empty,vec-logical-sequence-view,alloc/src/vec/mod.rs:3088,alloc/src/vec/mod.rs,frozen_inputs/vec/rust-alloc-vec/vec/mod.rs,cd69f6ef4cf398ff6665c5f3ea428b652755d0e0aea004402e076f6af6a56400,8fda893dc10ecf45122b1aa88aca5cbcdb5e38a8c9abd6ecdeb3f947ac651047,3047,3047,3047,3049,"impl<T, A: Allocator> Vec<T, A> {",1053,1,3,0,[],164,0,no generated-target callees or detected hard boundary,proof_manifests/164_alloc_vec_Vec_is_empty/source_body.json,proof_manifests/164_alloc_vec_Vec_is_empty/transformation_manifest.json,proof_manifests/164_alloc_vec_Vec_is_empty/dependency_assumption_manifest.json,proof_harnesses/164_alloc_vec_Vec_is_empty/harness.rs
165,vec,alloc::vec::Vec::len,alloc::vec::Vec,alloc::vec::Vec::len,vec-logical-sequence-view,alloc/src/vec/mod.rs:3063,alloc/src/vec/mod.rs,frozen_inputs/vec/rust-alloc-vec/vec/mod.rs,cd69f6ef4cf398ff6665c5f3ea428b652755d0e0aea004402e076f6af6a56400,9a5623f9b76cb14b0b28093628349266c82b8ea1f53fdd88fffe49ad6cd1ceaf,3022,3022,3022,3031,"impl<T, A: Allocator> Vec<T, A> {",1053,1,0,0,"['allocator', 'intrinsic', 'unsafe']",165,1,no generated-target callees; allocator/raw-pointer boundary required,proof_manifests/165_alloc_vec_Vec_len/source_body.json,proof_manifests/165_alloc_vec_Vec_len/transformation_manifest.json,proof_manifests/165_alloc_vec_Vec_len/dependency_assumption_manifest.json,proof_harnesses/165_alloc_vec_Vec_len/harness.rs
166,vec,alloc::vec::Vec::new,alloc::vec::Vec,alloc::vec::Vec::new,vec-sequence-mutation,alloc/src/vec/mod.rs:461,alloc/src/vec/mod.rs,frozen_inputs/vec/rust-alloc-vec/vec/mod.rs,cd69f6ef4cf398ff6665c5f3ea428b652755d0e0aea004402e076f6af6a56400,68ca2b0c9bd7cda598fb7cfd7ecf49aa22aa4c194ddcf3d572842920a7092bc2,463,463,463,465,impl<T> Vec<T> {,447,1,0,0,['allocator'],166,1,no generated-target callees; allocator/raw-pointer boundary required,proof_manifests/166_alloc_vec_Vec_new/source_body.json,proof_manifests/166_alloc_vec_Vec_new/transformation_manifest.json,proof_manifests/166_alloc_vec_Vec_new/dependency_assumption_manifest.json,proof_harnesses/166_alloc_vec_Vec_new/harness.rs
167,vec,alloc::vec::Vec::pop,alloc::vec::Vec,alloc::vec::Vec::pop,vec-sequence-mutation,alloc/src/vec/mod.rs:2853,alloc/src/vec/mod.rs,frozen_inputs/vec/rust-alloc-vec/vec/mod.rs,cd69f6ef4cf398ff6665c5f3ea428b652755d0e0aea004402e076f6af6a56400,10b844ff4ce79b3395079cef34fd3168cc5b8972bebd01afb6a39e9af9574b34,2816,2816,2816,2826,"impl<T, A: Allocator> Vec<T, A> {",1053,6,4,1,"['allocator', 'raw_pointer_or_provenance', 'unsafe']",167,2,depends on other generated targets,proof_manifests/167_alloc_vec_Vec_pop/source_body.json,proof_manifests/167_alloc_vec_Vec_pop/transformation_manifest.json,proof_manifests/167_alloc_vec_Vec_pop/dependency_assumption_manifest.json,proof_harnesses/167_alloc_vec_Vec_pop/harness.rs
168,vec,alloc::vec::Vec::push,alloc::vec::Vec,alloc::vec::Vec::push,vec-sequence-mutation,alloc/src/vec/mod.rs:1001,alloc/src/vec/mod.rs,frozen_inputs/vec/rust-alloc-vec/vec/mod.rs,cd69f6ef4cf398ff6665c5f3ea428b652755d0e0aea004402e076f6af6a56400,006e192586e2af8b1c62b55f5cd21ef8b6462082a0638c7c87664df02a81d5de,1003,1003,1003,1005,,,1,0,1,[],168,2,depends on other generated targets,proof_manifests/168_alloc_vec_Vec_push/source_body.json,proof_manifests/168_alloc_vec_Vec_push/transformation_manifest.json,proof_manifests/168_alloc_vec_Vec_push/dependency_assumption_manifest.json,proof_harnesses/168_alloc_vec_Vec_push/harness.rs
169,vec,alloc::vec::Vec::remove,alloc::vec::Vec,alloc::vec::Vec::remove,vec-sequence-mutation,alloc/src/vec/mod.rs:2404,alloc/src/vec/mod.rs,frozen_inputs/vec/rust-alloc-vec/vec/mod.rs,cd69f6ef4cf398ff6665c5f3ea428b652755d0e0aea004402e076f6af6a56400,26e35fd4f7dc7706abc1b2b1c43c40292645cf9bd7dc9a127f897931fed3d522,2367,2367,2367,2380,"impl<T, A: Allocator> Vec<T, A> {",1053,9,25,0,['panic_or_bounds'],169,0,no generated-target callees or detected hard boundary,proof_manifests/169_alloc_vec_Vec_remove/source_body.json,proof_manifests/169_alloc_vec_Vec_remove/transformation_manifest.json,proof_manifests/169_alloc_vec_Vec_remove/dependency_assumption_manifest.json,proof_harnesses/169_alloc_vec_Vec_remove/harness.rs
