module,display_path,canonical_path,origin_path,kind,declaration_id,stability,since,is_const,is_unsafe,is_async,abi,source_file,source_line,alias_approximate
core::fmt,core::fmt::DebugSet::entry,core::fmt::DebugSet::entry,core::fmt::builders::DebugSet::entry,inherent_method,core:31870,stable,1.2.0,False,False,False,Rust,core/src/fmt/builders.rs,548,False
core::fmt,core::fmt::DebugSet::entry_with,core::fmt::DebugSet::entry_with,core::fmt::builders::DebugSet::entry_with,inherent_method,core:31871,unstable,,False,False,False,Rust,core/src/fmt/builders.rs,558,False
core::fmt,core::fmt::DebugSet::finish,core::fmt::DebugSet::finish,core::fmt::builders::DebugSet::finish,inherent_method,core:31874,stable,1.2.0,False,False,False,Rust,core/src/fmt/builders.rs,672,False
core::fmt,core::fmt::DebugSet::finish_non_exhaustive,core::fmt::DebugSet::finish_non_exhaustive,core::fmt::builders::DebugSet::finish_non_exhaustive,inherent_method,core:31873,stable,1.83.0,False,False,False,Rust,core/src/fmt/builders.rs,630,False
core::fmt,core::fmt::DebugStruct::field,core::fmt::DebugStruct::field,core::fmt::builders::DebugStruct::field,inherent_method,core:31839,stable,1.2.0,False,False,False,Rust,core/src/fmt/builders.rs,132,False
core::fmt,core::fmt::DebugStruct::field_with,core::fmt::DebugStruct::field_with,core::fmt::builders::DebugStruct::field_with,inherent_method,core:31840,unstable,,False,False,False,Rust,core/src/fmt/builders.rs,141,False
core::fmt,core::fmt::DebugStruct::finish,core::fmt::DebugStruct::finish,core::fmt::builders::DebugStruct::finish,inherent_method,core:31842,stable,1.2.0,False,False,False,Rust,core/src/fmt/builders.rs,244,False
core::fmt,core::fmt::DebugStruct::finish_non_exhaustive,core::fmt::DebugStruct::finish_non_exhaustive,core::fmt::builders::DebugStruct::finish_non_exhaustive,inherent_method,core:31841,stable,1.53.0,False,False,False,Rust,core/src/fmt/builders.rs,197,False
core::fmt,core::fmt::DebugTuple::field,core::fmt::DebugTuple::field,core::fmt::builders::DebugTuple::field,inherent_method,core:31856,stable,1.2.0,False,False,False,Rust,core/src/fmt/builders.rs,329,False
core::fmt,core::fmt::DebugTuple::field_with,core::fmt::DebugTuple::field_with,core::fmt::builders::DebugTuple::field_with,inherent_method,core:31857,unstable,,False,False,False,Rust,core/src/fmt/builders.rs,338,False
core::fmt,core::fmt::DebugTuple::finish,core::fmt::DebugTuple::finish,core::fmt::builders::DebugTuple::finish,inherent_method,core:31859,stable,1.2.0,False,False,False,Rust,core/src/fmt/builders.rs,431,False
core::fmt,core::fmt::DebugTuple::finish_non_exhaustive,core::fmt::DebugTuple::finish_non_exhaustive,core::fmt::builders::DebugTuple::finish_non_exhaustive,inherent_method,core:31858,stable,1.83.0,False,False,False,Rust,core/src/fmt/builders.rs,387,False
core::fmt,core::fmt::Display::fmt,core::fmt::Display::fmt,core::fmt::Display::fmt,trait_method,core:32819,stable,1.0.0,False,False,False,Rust,core/src/fmt/mod.rs,1212,False
core::fmt,core::fmt::Formatter::align,core::fmt::Formatter::align,core::fmt::Formatter::align,inherent_method,core:32108,stable,1.28.0,False,False,False,Rust,core/src/fmt/mod.rs,2214,False
core::fmt,core::fmt::Formatter::alternate,core::fmt::Formatter::alternate,core::fmt::Formatter::alternate,inherent_method,core:32113,stable,1.5.0,False,False,False,Rust,core/src/fmt/mod.rs,2372,False
core::fmt,core::fmt::Formatter::debug_list,core::fmt::Formatter::debug_list,core::fmt::Formatter::debug_list,inherent_method,core:31884,stable,1.2.0,False,False,False,Rust,core/src/fmt/mod.rs,2737,False
core::fmt,core::fmt::Formatter::debug_map,core::fmt::Formatter::debug_map,core::fmt::Formatter::debug_map,inherent_method,core:31903,stable,1.2.0,False,False,False,Rust,core/src/fmt/mod.rs,2821,False
core::fmt,core::fmt::Formatter::debug_set,core::fmt::Formatter::debug_set,core::fmt::Formatter::debug_set,inherent_method,core:31869,stable,1.2.0,False,False,False,Rust,core/src/fmt/mod.rs,2795,False
core::fmt,core::fmt::Formatter::debug_struct,core::fmt::Formatter::debug_struct,core::fmt::Formatter::debug_struct,inherent_method,core:31838,stable,1.2.0,False,False,False,Rust,core/src/fmt/mod.rs,2448,False
core::fmt,core::fmt::Formatter::debug_tuple,core::fmt::Formatter::debug_tuple,core::fmt::Formatter::debug_tuple,inherent_method,core:31855,stable,1.2.0,False,False,False,Rust,core/src/fmt/mod.rs,2607,False
core::fmt,core::fmt::Formatter::fill,core::fmt::Formatter::fill,core::fmt::Formatter::fill,inherent_method,core:32107,stable,1.5.0,False,False,False,Rust,core/src/fmt/mod.rs,2179,False
core::fmt,core::fmt::Formatter::flags,core::fmt::Formatter::flags,core::fmt::Formatter::flags,inherent_method,core:32106,stable,1.0.0,False,False,False,Rust,core/src/fmt/mod.rs,2144,False
core::fmt,core::fmt::Formatter::new,core::fmt::Formatter::new,core::fmt::Formatter::new,inherent_method,core:32085,unstable,,True,False,False,Rust,core/src/fmt/mod.rs,576,False
core::fmt,core::fmt::Formatter::options,core::fmt::Formatter::options,core::fmt::Formatter::options,inherent_method,core:32116,unstable,,True,False,False,Rust,core/src/fmt/mod.rs,2833,False
core::fmt,core::fmt::Formatter::pad,core::fmt::Formatter::pad,core::fmt::Formatter::pad,inherent_method,core:32103,stable,1.0.0,False,False,False,Rust,core/src/fmt/mod.rs,1910,False
core::fmt,core::fmt::Formatter::pad_integral,core::fmt::Formatter::pad_integral,core::fmt::Formatter::pad_integral,inherent_method,core:32102,stable,1.0.0,False,False,False,Rust,core/src/fmt/mod.rs,1826,False
core::fmt,core::fmt::Formatter::precision,core::fmt::Formatter::precision,core::fmt::Formatter::precision,inherent_method,core:32110,stable,1.5.0,False,False,False,Rust,core/src/fmt/mod.rs,2279,False
core::fmt,core::fmt::Formatter::sign,core::fmt::Formatter::sign,core::fmt::Formatter::sign,inherent_method,core:32115,unstable,,True,False,False,Rust,core/src/fmt/mod.rs,2827,False
core::fmt,core::fmt::Formatter::sign_aware_zero_pad,core::fmt::Formatter::sign_aware_zero_pad,core::fmt::Formatter::sign_aware_zero_pad,inherent_method,core:32114,stable,1.5.0,False,False,False,Rust,core/src/fmt/mod.rs,2398,False
core::fmt,core::fmt::Formatter::sign_minus,core::fmt::Formatter::sign_minus,core::fmt::Formatter::sign_minus,inherent_method,core:32112,stable,1.5.0,False,False,False,Rust,core/src/fmt/mod.rs,2344,False
core::fmt,core::fmt::Formatter::sign_plus,core::fmt::Formatter::sign_plus,core::fmt::Formatter::sign_plus,inherent_method,core:32111,stable,1.5.0,False,False,False,Rust,core/src/fmt/mod.rs,2315,False
core::fmt,core::fmt::Formatter::width,core::fmt::Formatter::width,core::fmt::Formatter::width,inherent_method,core:32109,stable,1.5.0,False,False,False,Rust,core/src/fmt/mod.rs,2244,False
core::fmt,core::fmt::Formatter::with_options,core::fmt::Formatter::with_options,core::fmt::Formatter::with_options,inherent_method,core:32100,unstable,,True,False,False,Rust,core/src/fmt/mod.rs,582,False
core::fmt,core::fmt::Formatter::write_fmt,core::fmt::Formatter::write_fmt,core::fmt::Formatter::write_fmt,inherent_method,core:32105,stable,1.0.0,False,False,False,Rust,core/src/fmt/mod.rs,2128,False
core::fmt,core::fmt::Formatter::write_str,core::fmt::Formatter::write_str,core::fmt::Formatter::write_str,inherent_method,core:32104,stable,1.0.0,False,False,False,Rust,core/src/fmt/mod.rs,2099,False
core::fmt,core::fmt::FormattingOptions::align,core::fmt::FormattingOptions::align,core::fmt::FormattingOptions::align,inherent_method,core:32073,unstable,,True,False,False,Rust,core/src/fmt/mod.rs,411,False
core::fmt,core::fmt::FormattingOptions::alternate,core::fmt::FormattingOptions::alternate,core::fmt::FormattingOptions::alternate,inherent_method,core:32071,unstable,,True,False,False,Rust,core/src/fmt/mod.rs,387,False
core::fmt,core::fmt::FormattingOptions::create_formatter,core::fmt::FormattingOptions::create_formatter,core::fmt::FormattingOptions::create_formatter,inherent_method,core:32086,unstable,,True,False,False,Rust,core/src/fmt/mod.rs,535,False
core::fmt,core::fmt::FormattingOptions::debug_as_hex,core::fmt::FormattingOptions::debug_as_hex,core::fmt::FormattingOptions::debug_as_hex,inherent_method,core:32076,unstable,,True,False,False,Rust,core/src/fmt/mod.rs,461,False
core::fmt,core::fmt::FormattingOptions::fill,core::fmt::FormattingOptions::fill,core::fmt::FormattingOptions::fill,inherent_method,core:32072,unstable,,True,False,False,Rust,core/src/fmt/mod.rs,402,False
core::fmt,core::fmt::FormattingOptions::get_align,core::fmt::FormattingOptions::get_align,core::fmt::FormattingOptions::get_align,inherent_method,core:32081,unstable,,True,False,False,Rust,core/src/fmt/mod.rs,501,False
core::fmt,core::fmt::FormattingOptions::get_alternate,core::fmt::FormattingOptions::get_alternate,core::fmt::FormattingOptions::get_alternate,inherent_method,core:32079,unstable,,True,False,False,Rust,core/src/fmt/mod.rs,490,False
core::fmt,core::fmt::FormattingOptions::get_debug_as_hex,core::fmt::FormattingOptions::get_debug_as_hex,core::fmt::FormattingOptions::get_debug_as_hex,inherent_method,core:32084,unstable,,True,False,False,Rust,core/src/fmt/mod.rs,521,False
core::fmt,core::fmt::FormattingOptions::get_fill,core::fmt::FormattingOptions::get_fill,core::fmt::FormattingOptions::get_fill,inherent_method,core:32080,unstable,,True,False,False,Rust,core/src/fmt/mod.rs,495,False
core::fmt,core::fmt::FormattingOptions::get_precision,core::fmt::FormattingOptions::get_precision,core::fmt::FormattingOptions::get_precision,inherent_method,core:32083,unstable,,True,False,False,Rust,core/src/fmt/mod.rs,516,False
core::fmt,core::fmt::FormattingOptions::get_sign,core::fmt::FormattingOptions::get_sign,core::fmt::FormattingOptions::get_sign,inherent_method,core:32077,unstable,,True,False,False,Rust,core/src/fmt/mod.rs,474,False
core::fmt,core::fmt::FormattingOptions::get_sign_aware_zero_pad,core::fmt::FormattingOptions::get_sign_aware_zero_pad,core::fmt::FormattingOptions::get_sign_aware_zero_pad,inherent_method,core:32078,unstable,,True,False,False,Rust,core/src/fmt/mod.rs,485,False
core::fmt,core::fmt::FormattingOptions::get_width,core::fmt::FormattingOptions::get_width,core::fmt::FormattingOptions::get_width,inherent_method,core:32082,unstable,,True,False,False,Rust,core/src/fmt/mod.rs,511,False
core::fmt,core::fmt::FormattingOptions::new,core::fmt::FormattingOptions::new,core::fmt::FormattingOptions::new,inherent_method,core:14121,unstable,,True,False,False,Rust,core/src/fmt/mod.rs,344,False
core::fmt,core::fmt::FormattingOptions::precision,core::fmt::FormattingOptions::precision,core::fmt::FormattingOptions::precision,inherent_method,core:32075,unstable,,True,False,False,Rust,core/src/fmt/mod.rs,448,False
core::fmt,core::fmt::FormattingOptions::sign,core::fmt::FormattingOptions::sign,core::fmt::FormattingOptions::sign,inherent_method,core:32069,unstable,,True,False,False,Rust,core/src/fmt/mod.rs,357,False
core::fmt,core::fmt::FormattingOptions::sign_aware_zero_pad,core::fmt::FormattingOptions::sign_aware_zero_pad,core::fmt::FormattingOptions::sign_aware_zero_pad,inherent_method,core:32070,unstable,,True,False,False,Rust,core/src/fmt/mod.rs,370,False
core::fmt,core::fmt::FormattingOptions::width,core::fmt::FormattingOptions::width,core::fmt::FormattingOptions::width,inherent_method,core:32074,unstable,,True,False,False,Rust,core/src/fmt/mod.rs,428,False
core::fmt,core::fmt::LowerExp::fmt,core::fmt::LowerExp::fmt,core::fmt::LowerExp::fmt,trait_method,core:33012,stable,1.0.0,False,False,False,Rust,core/src/fmt/mod.rs,1545,False
core::fmt,core::fmt::LowerHex::fmt,core::fmt::LowerHex::fmt,core::fmt::LowerHex::fmt,trait_method,core:32941,stable,1.0.0,False,False,False,Rust,core/src/fmt/mod.rs,1380,False
core::fmt,core::fmt::NumBuffer::new,core::fmt::NumBuffer::new,core::fmt::num_buffer::NumBuffer::new,inherent_method,core:31977,stable,1.99.0,True,False,False,Rust,core/src/fmt/num_buffer.rs,76,False
core::fmt,core::fmt::Octal::fmt,core::fmt::Octal::fmt,core::fmt::Octal::fmt,trait_method,core:32883,stable,1.0.0,False,False,False,Rust,core/src/fmt/mod.rs,1266,False
core::fmt,core::fmt::Pointer::fmt,core::fmt::Pointer::fmt,core::fmt::Pointer::fmt,trait_method,core:32999,stable,1.0.0,False,False,False,Rust,core/src/fmt/mod.rs,1494,False
core::fmt,core::fmt::Result::and,core::fmt::Result::and,core::fmt::Result::and,inherent_method,core:31367,stable,1.0.0,True,False,False,Rust,core/src/result.rs,1440,True
core::fmt,core::fmt::Result::and_then,core::fmt::Result::and_then,core::fmt::Result::and_then,inherent_method,core:31366,stable,1.0.0,True,False,False,Rust,core/src/result.rs,1486,True
core::fmt,core::fmt::Result::as_deref,core::fmt::Result::as_deref,core::fmt::Result::as_deref,inherent_method,core:31355,stable,1.47.0,True,False,False,Rust,core/src/result.rs,1044,True
core::fmt,core::fmt::Result::as_deref_mut,core::fmt::Result::as_deref_mut,core::fmt::Result::as_deref_mut,inherent_method,core:31356,stable,1.47.0,True,False,False,Rust,core/src/result.rs,1072,True
core::fmt,core::fmt::Result::as_mut,core::fmt::Result::as_mut,core::fmt::Result::as_mut,inherent_method,core:31347,stable,1.0.0,True,False,False,Rust,core/src/result.rs,798,True
core::fmt,core::fmt::Result::as_ref,core::fmt::Result::as_ref,core::fmt::Result::as_ref,inherent_method,core:31346,stable,1.0.0,True,False,False,Rust,core/src/result.rs,768,True
core::fmt,core::fmt::Result::cloned,core::fmt::Result::cloned,core::fmt::Result::cloned,inherent_method,core:31374,stable,1.59.0,False,False,False,Rust,core/src/result.rs,1740,True
core::fmt,core::fmt::Result::cloned,core::fmt::Result::cloned,core::fmt::Result::cloned,inherent_method,core:31377,stable,1.59.0,False,False,False,Rust,core/src/result.rs,1791,True
core::fmt,core::fmt::Result::copied,core::fmt::Result::copied,core::fmt::Result::copied,inherent_method,core:31373,stable,1.59.0,True,False,False,Rust,core/src/result.rs,1714,True
core::fmt,core::fmt::Result::copied,core::fmt::Result::copied,core::fmt::Result::copied,inherent_method,core:31376,stable,1.59.0,True,False,False,Rust,core/src/result.rs,1765,True
core::fmt,core::fmt::Result::err,core::fmt::Result::err,core::fmt::Result::err,inherent_method,core:31345,stable,1.0.0,True,False,False,Rust,core/src/result.rs,736,True
core::fmt,core::fmt::Result::expect,core::fmt::Result::expect,core::fmt::Result::expect,inherent_method,core:14239,stable,1.4.0,False,False,False,Rust,core/src/result.rs,1177,True
core::fmt,core::fmt::Result::expect_err,core::fmt::Result::expect_err,core::fmt::Result::expect_err,inherent_method,core:31362,stable,1.17.0,False,False,False,Rust,core/src/result.rs,1291,True
core::fmt,core::fmt::Result::flatten,core::fmt::Result::flatten,core::fmt::Result::flatten,inherent_method,core:31381,stable,1.89.0,True,False,False,Rust,core/src/result.rs,1855,True
core::fmt,core::fmt::Result::inspect,core::fmt::Result::inspect,core::fmt::Result::inspect,inherent_method,core:31353,stable,1.76.0,True,False,False,Rust,core/src/result.rs,986,True
core::fmt,core::fmt::Result::inspect_err,core::fmt::Result::inspect_err,core::fmt::Result::inspect_err,inherent_method,core:31354,stable,1.76.0,True,False,False,Rust,core/src/result.rs,1014,True
core::fmt,core::fmt::Result::into_err,core::fmt::Result::into_err,core::fmt::Result::into_err,inherent_method,core:31365,unstable,,True,False,False,Rust,core/src/result.rs,1396,True
core::fmt,core::fmt::Result::into_ok,core::fmt::Result::into_ok,core::fmt::Result::into_ok,inherent_method,core:31364,unstable,,True,False,False,Rust,core/src/result.rs,1359,True
core::fmt,core::fmt::Result::is_err,core::fmt::Result::is_err,core::fmt::Result::is_err,inherent_method,core:31342,stable,1.0.0,True,False,False,Rust,core/src/result.rs,646,True
core::fmt,core::fmt::Result::is_err_and,core::fmt::Result::is_err_and,core::fmt::Result::is_err_and,inherent_method,core:31343,stable,1.70.0,True,False,False,Rust,core/src/result.rs,674,True
core::fmt,core::fmt::Result::is_ok,core::fmt::Result::is_ok,core::fmt::Result::is_ok,inherent_method,core:31340,stable,1.0.0,True,False,False,Rust,core/src/result.rs,593,True
core::fmt,core::fmt::Result::is_ok_and,core::fmt::Result::is_ok_and,core::fmt::Result::is_ok_and,inherent_method,core:31341,stable,1.70.0,True,False,False,Rust,core/src/result.rs,619,True
core::fmt,core::fmt::Result::iter,core::fmt::Result::iter,core::fmt::Result::iter,inherent_method,core:31357,stable,1.0.0,True,False,False,Rust,core/src/result.rs,1099,True
core::fmt,core::fmt::Result::iter_mut,core::fmt::Result::iter_mut,core::fmt::Result::iter_mut,inherent_method,core:31358,stable,1.0.0,True,False,False,Rust,core/src/result.rs,1123,True
core::fmt,core::fmt::Result::map,core::fmt::Result::map,core::fmt::Result::map,inherent_method,core:31348,stable,1.0.0,True,False,False,Rust,core/src/result.rs,831,True
core::fmt,core::fmt::Result::map_err,core::fmt::Result::map_err,core::fmt::Result::map_err,inherent_method,core:31352,stable,1.0.0,True,False,False,Rust,core/src/result.rs,960,True
core::fmt,core::fmt::Result::map_or,core::fmt::Result::map_or,core::fmt::Result::map_or,inherent_method,core:31350,stable,1.41.0,True,False,False,Rust,core/src/result.rs,863,True
core::fmt,core::fmt::Result::map_or_default,core::fmt::Result::map_or_default,core::fmt::Result::map_or_default,inherent_method,core:31351,stable,1.99.0,True,False,False,Rust,core/src/result.rs,926,True
core::fmt,core::fmt::Result::map_or_else,core::fmt::Result::map_or_else,core::fmt::Result::map_or_else,inherent_method,core:31349,stable,1.41.0,True,False,False,Rust,core/src/result.rs,897,True
core::fmt,core::fmt::Result::ok,core::fmt::Result::ok,core::fmt::Result::ok,inherent_method,core:31344,stable,1.0.0,True,False,False,Rust,core/src/result.rs,708,True
core::fmt,core::fmt::Result::or,core::fmt::Result::or,core::fmt::Result::or,inherent_method,core:31369,stable,1.0.0,True,False,False,Rust,core/src/result.rs,1526,True
core::fmt,core::fmt::Result::or_else,core::fmt::Result::or_else,core::fmt::Result::or_else,inherent_method,core:31368,stable,1.0.0,True,False,False,Rust,core/src/result.rs,1557,True
core::fmt,core::fmt::Result::transpose,core::fmt::Result::transpose,core::fmt::Result::transpose,inherent_method,core:31379,stable,1.33.0,True,False,False,Rust,core/src/result.rs,1819,True
core::fmt,core::fmt::Result::unwrap,core::fmt::Result::unwrap,core::fmt::Result::unwrap,inherent_method,core:14238,stable,1.0.0,False,False,False,Rust,core/src/result.rs,1225,True
core::fmt,core::fmt::Result::unwrap_err,core::fmt::Result::unwrap_err,core::fmt::Result::unwrap_err,inherent_method,core:31363,stable,1.0.0,False,False,False,Rust,core/src/result.rs,1322,True
core::fmt,core::fmt::Result::unwrap_err_unchecked,core::fmt::Result::unwrap_err_unchecked,core::fmt::Result::unwrap_err_unchecked,inherent_method,core:31371,stable,1.58.0,True,True,False,Rust,core/src/result.rs,1684,True
core::fmt,core::fmt::Result::unwrap_or,core::fmt::Result::unwrap_or,core::fmt::Result::unwrap_or,inherent_method,core:31359,stable,1.0.0,True,False,False,Rust,core/src/result.rs,1588,True
core::fmt,core::fmt::Result::unwrap_or_default,core::fmt::Result::unwrap_or_default,core::fmt::Result::unwrap_or_default,inherent_method,core:31361,stable,1.16.0,True,False,False,Rust,core/src/result.rs,1263,True
core::fmt,core::fmt::Result::unwrap_or_else,core::fmt::Result::unwrap_or_else,core::fmt::Result::unwrap_or_else,inherent_method,core:31360,stable,1.0.0,True,False,False,Rust,core/src/result.rs,1614,True
core::fmt,core::fmt::Result::unwrap_unchecked,core::fmt::Result::unwrap_unchecked,core::fmt::Result::unwrap_unchecked,inherent_method,core:31370,stable,1.58.0,True,True,False,Rust,core/src/result.rs,1648,True
core::fmt,core::fmt::UpperExp::fmt,core::fmt::UpperExp::fmt,core::fmt::UpperExp::fmt,trait_method,core:33047,stable,1.0.0,False,False,False,Rust,core/src/fmt/mod.rs,1596,False
core::fmt,core::fmt::UpperHex::fmt,core::fmt::UpperHex::fmt,core::fmt::UpperHex::fmt,trait_method,core:32970,stable,1.0.0,False,False,False,Rust,core/src/fmt/mod.rs,1435,False
core::fmt,core::fmt::Write::write_char,core::fmt::Write::write_char,core::fmt::Write::write_char,trait_method,core:32031,stable,1.1.0,False,False,False,Rust,core/src/fmt/mod.rs,185,False
core::fmt,core::fmt::Write::write_fmt,core::fmt::Write::write_fmt,core::fmt::Write::write_fmt,trait_method,core:32032,stable,1.0.0,False,False,False,Rust,core/src/fmt/mod.rs,214,False
core::fmt,core::fmt::Write::write_str,core::fmt::Write::write_str,core::fmt::Write::write_str,trait_method,core:32030,stable,1.0.0,False,False,False,Rust,core/src/fmt/mod.rs,156,False
core::fmt,core::fmt::from_fn,core::fmt::from_fn,core::fmt::builders::from_fn,free_function,core:31920,stable,1.93.0,True,False,False,Rust,core/src/fmt/builders.rs,1232,False
core::fmt,core::fmt::write,core::fmt::write,core::fmt::write,free_function,core:32127,stable,1.0.0,False,False,False,Rust,core/src/fmt/mod.rs,1631,False
core::hint,core::hint::assert_unchecked,core::hint::assert_unchecked,core::hint::assert_unchecked,free_function,core:7823,stable,1.81.0,True,True,False,Rust,core/src/hint.rs,202,False
core::hint,core::hint::black_box,core::hint::black_box,core::hint::black_box,free_function,core:7827,stable,1.66.0,True,False,False,Rust,core/src/hint.rs,490,False
core::hint,core::hint::cold_path,core::hint::cold_path,core::hint::cold_path,free_function,core:7829,stable,1.95.0,True,False,False,Rust,core/src/hint.rs,784,False
core::hint,core::hint::likely,core::hint::likely,core::hint::likely,free_function,core:7830,unstable,,True,False,False,Rust,core/src/hint.rs,663,False
core::hint,core::hint::must_use,core::hint::must_use,core::hint::must_use,free_function,core:7828,unstable,,True,False,False,Rust,core/src/hint.rs,613,False
core::hint,core::hint::prefetch_read,core::hint::prefetch_read,core::hint::prefetch_read,free_function,core:7836,unstable,,True,False,False,Rust,core/src/hint.rs,950,False
core::hint,core::hint::prefetch_read_instruction,core::hint::prefetch_read_instruction,core::hint::prefetch_read_instruction,free_function,core:7867,unstable,,True,False,False,Rust,core/src/hint.rs,1024,False
core::hint,core::hint::prefetch_read_non_temporal,core::hint::prefetch_read_non_temporal,core::hint::prefetch_read_non_temporal,free_function,core:7865,unstable,,True,False,False,Rust,core/src/hint.rs,970,False
core::hint,core::hint::prefetch_write,core::hint::prefetch_write,core::hint::prefetch_write,free_function,core:7837,unstable,,True,False,False,Rust,core/src/hint.rs,987,False
core::hint,core::hint::prefetch_write_non_temporal,core::hint::prefetch_write_non_temporal,core::hint::prefetch_write_non_temporal,free_function,core:7866,unstable,,True,False,False,Rust,core/src/hint.rs,1007,False
core::hint,core::hint::select_unpredictable,core::hint::select_unpredictable,core::hint::select_unpredictable,free_function,core:7832,stable,1.88.0,True,False,False,Rust,core/src/hint.rs,832,False
core::hint,core::hint::spin_loop,core::hint::spin_loop,core::hint::spin_loop,free_function,core:7824,stable,1.49.0,False,False,False,Rust,core/src/hint.rs,270,False
core::hint,core::hint::unlikely,core::hint::unlikely,core::hint::unlikely,free_function,core:7831,unstable,,True,False,False,Rust,core/src/hint.rs,713,False
core::hint,core::hint::unreachable_unchecked,core::hint::unreachable_unchecked,core::hint::unreachable_unchecked,free_function,core:7822,stable,1.27.0,True,True,False,Rust,core/src/hint.rs,103,False
core::intrinsics,core::intrinsics::abort,core::intrinsics::abort,core::intrinsics::abort,free_function,core:8261,unstable,,False,False,False,Rust,core/src/intrinsics/mod.rs,371,False
core::intrinsics,core::intrinsics::add_with_overflow,core::intrinsics::add_with_overflow,core::intrinsics::add_with_overflow,free_function,core:8417,unstable,,True,False,False,Rust,core/src/intrinsics/mod.rs,1877,False
core::intrinsics,core::intrinsics::aggregate_raw_ptr,core::intrinsics::aggregate_raw_ptr,core::intrinsics::aggregate_raw_ptr,free_function,core:8522,unstable,,True,False,False,Rust,core/src/intrinsics/mod.rs,3021,False
core::intrinsics,core::intrinsics::align_of,core::intrinsics::align_of,core::intrinsics::align_of,free_function,core:8490,unstable,,True,False,False,Rust,core/src/intrinsics/mod.rs,2808,False
core::intrinsics,core::intrinsics::align_of_val,core::intrinsics::align_of_val,core::intrinsics::align_of_val,free_function,core:8501,unstable,,True,True,False,Rust,core/src/intrinsics/mod.rs,2882,False
core::intrinsics,core::intrinsics::arith_offset,core::intrinsics::arith_offset,core::intrinsics::arith_offset,free_function,core:8286,unstable,,True,True,False,Rust,core/src/intrinsics/mod.rs,916,False
core::intrinsics,core::intrinsics::assert_inhabited,core::intrinsics::assert_inhabited,core::intrinsics::assert_inhabited,free_function,core:8268,unstable,,True,False,False,Rust,core/src/intrinsics/mod.rs,505,False
core::intrinsics,core::intrinsics::assert_mem_uninitialized_valid,core::intrinsics::assert_mem_uninitialized_valid,core::intrinsics::assert_mem_uninitialized_valid,free_function,core:8270,unstable,,True,False,False,Rust,core/src/intrinsics/mod.rs,526,False
core::intrinsics,core::intrinsics::assert_zero_valid,core::intrinsics::assert_zero_valid,core::intrinsics::assert_zero_valid,free_function,core:8269,unstable,,True,False,False,Rust,core/src/intrinsics/mod.rs,516,False
core::intrinsics,core::intrinsics::assume,core::intrinsics::assume,core::intrinsics::assume,free_function,core:8263,unstable,,True,True,False,Rust,core/src/intrinsics/mod.rs,400,False
core::intrinsics,core::intrinsics::atomic_and,core::intrinsics::atomic_and,core::intrinsics::atomic_and,free_function,core:8236,unstable,,False,True,False,Rust,core/src/intrinsics/mod.rs,180,False
core::intrinsics,core::intrinsics::atomic_cxchg,core::intrinsics::atomic_cxchg,core::intrinsics::atomic_cxchg,free_function,core:8222,unstable,,False,True,False,Rust,core/src/intrinsics/mod.rs,97,False
core::intrinsics,core::intrinsics::atomic_cxchgweak,core::intrinsics::atomic_cxchgweak,core::intrinsics::atomic_cxchgweak,free_function,core:8224,unstable,,False,True,False,Rust,core/src/intrinsics/mod.rs,115,False
core::intrinsics,core::intrinsics::atomic_fence,core::intrinsics::atomic_fence,core::intrinsics::atomic_fence,free_function,core:8251,unstable,,False,True,False,Rust,core/src/intrinsics/mod.rs,254,False
core::intrinsics,core::intrinsics::atomic_load,core::intrinsics::atomic_load,core::intrinsics::atomic_load,free_function,core:8226,unstable,,False,True,False,Rust,core/src/intrinsics/mod.rs,132,False
core::intrinsics,core::intrinsics::atomic_max,core::intrinsics::atomic_max,core::intrinsics::atomic_max,free_function,core:8245,unstable,,False,True,False,Rust,core/src/intrinsics/mod.rs,219,False
core::intrinsics,core::intrinsics::atomic_min,core::intrinsics::atomic_min,core::intrinsics::atomic_min,free_function,core:8247,unstable,,False,True,False,Rust,core/src/intrinsics/mod.rs,228,False
core::intrinsics,core::intrinsics::atomic_nand,core::intrinsics::atomic_nand,core::intrinsics::atomic_nand,free_function,core:8239,unstable,,False,True,False,Rust,core/src/intrinsics/mod.rs,190,False
core::intrinsics,core::intrinsics::atomic_or,core::intrinsics::atomic_or,core::intrinsics::atomic_or,free_function,core:8241,unstable,,False,True,False,Rust,core/src/intrinsics/mod.rs,200,False
core::intrinsics,core::intrinsics::atomic_singlethreadfence,core::intrinsics::atomic_singlethreadfence,core::intrinsics::atomic_singlethreadfence,free_function,core:8253,unstable,,False,True,False,Rust,core/src/intrinsics/mod.rs,262,False
core::intrinsics,core::intrinsics::atomic_store,core::intrinsics::atomic_store,core::intrinsics::atomic_store,free_function,core:8228,unstable,,False,True,False,Rust,core/src/intrinsics/mod.rs,141,False
core::intrinsics,core::intrinsics::atomic_umax,core::intrinsics::atomic_umax,core::intrinsics::atomic_umax,free_function,core:8249,unstable,,False,True,False,Rust,core/src/intrinsics/mod.rs,246,False
core::intrinsics,core::intrinsics::atomic_umin,core::intrinsics::atomic_umin,core::intrinsics::atomic_umin,free_function,core:8248,unstable,,False,True,False,Rust,core/src/intrinsics/mod.rs,237,False
core::intrinsics,core::intrinsics::atomic_xadd,core::intrinsics::atomic_xadd,core::intrinsics::atomic_xadd,free_function,core:8232,unstable,,False,True,False,Rust,core/src/intrinsics/mod.rs,160,False
