canonical_path,representative_display_path,modules,kinds,stability,declaration_count,source_locations,has_approximate_alias
core::slice::contains,core::slice::<[T]>::contains,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:2594,False
core::slice::element_offset,core::slice::<[T]>::element_offset,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:5267,False
core::slice::ends_with,core::slice::<[T]>::ends_with,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:2655,False
core::slice::eq_ignore_ascii_case,core::slice::<[T]>::eq_ignore_ascii_case,core::slice;std::slice,primitive_method,stable,1,core/src/slice/ascii.rs:60,False
core::slice::escape_ascii,core::slice::<[T]>::escape_ascii,core::slice;std::slice,primitive_method,stable,1,core/src/slice/ascii.rs:218,False
core::slice::fill,core::slice::<[T]>::fill,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:4172,False
core::slice::fill_with,core::slice::<[T]>::fill_with,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:4196,False
core::slice::first_chunk,core::slice::<[T]>::first_chunk,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:327,False
core::slice::first_chunk_mut,core::slice::<[T]>::first_chunk_mut,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:357,False
core::slice::from_mut,core::slice::from_mut,core::slice;std::slice,free_function,stable,1,core/src/slice/raw.rs:211,False
core::slice::from_raw_parts,core::slice::from_raw_parts,core::slice;std::slice,free_function,stable,1,core/src/slice/raw.rs:124,False
core::slice::from_raw_parts_mut,core::slice::from_raw_parts_mut,core::slice;std::slice,free_function,stable,1,core/src/slice/raw.rs:179,False
core::slice::from_ref,core::slice::from_ref,core::slice;std::slice,free_function,stable,1,core/src/slice/raw.rs:203,False
core::slice::get_disjoint_mut,core::slice::<[T]>::get_disjoint_mut,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:5216,False
core::slice::get_disjoint_unchecked_mut,core::slice::<[T]>::get_disjoint_unchecked_mut,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:5149,False
core::slice::get_mut,core::slice::<[T]>::get_mut,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:600,False
core::slice::get_unchecked,core::slice::<[T]>::get_unchecked,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:640,False
core::slice::get_unchecked_mut,core::slice::<[T]>::get_unchecked_mut,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:686,False
core::slice::is_ascii,core::slice::<[T]>::is_ascii,core::slice;std::slice,primitive_method,stable,1,core/src/slice/ascii.rs:18,False
core::slice::is_sorted,core::slice::<[T]>::is_sorted,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:4735,False
core::slice::is_sorted_by,core::slice::<[T]>::is_sorted_by,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:4778,False
core::slice::is_sorted_by_key,core::slice::<[T]>::is_sorted_by_key,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:4802,False
core::slice::iter_mut,core::slice::<[T]>::iter_mut,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:1063,False
core::slice::last_chunk,core::slice::<[T]>::last_chunk,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:509,False
core::slice::last_chunk_mut,core::slice::<[T]>::last_chunk_mut,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:539,False
core::slice::make_ascii_lowercase,core::slice::<[T]>::make_ascii_lowercase,core::slice;std::slice,primitive_method,stable,1,core/src/slice/ascii.rs:195,False
core::slice::make_ascii_uppercase,core::slice::<[T]>::make_ascii_uppercase,core::slice;std::slice,primitive_method,stable,1,core/src/slice/ascii.rs:173,False
core::slice::partition_point,core::slice::<[T]>::partition_point,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:4861,False
core::slice::rchunks,core::slice::<[T]>::rchunks,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:1689,False
core::slice::rchunks_exact,core::slice::<[T]>::rchunks_exact,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:1778,False
core::slice::rchunks_exact_mut,core::slice::<[T]>::rchunks_exact_mut,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:1827,False
core::slice::rchunks_mut,core::slice::<[T]>::rchunks_mut,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:1733,False
core::slice::reverse,core::slice::<[T]>::reverse,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:981,False
core::slice::rotate_left,core::slice::<[T]>::rotate_left,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:3890,False
core::slice::rotate_right,core::slice::<[T]>::rotate_right,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:3936,False
core::slice::rsplit,core::slice::<[T]>::rsplit,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:2365,False
core::slice::rsplit_mut,core::slice::<[T]>::rsplit_mut,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:2391,False
core::slice::rsplitn,core::slice::<[T]>::rsplitn,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:2474,False
core::slice::rsplitn_mut,core::slice::<[T]>::rsplitn_mut,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:2501,False
core::slice::select_nth_unstable,core::slice::<[T]>::select_nth_unstable,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:3522,False
core::slice::select_nth_unstable_by,core::slice::<[T]>::select_nth_unstable_by,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:3587,False
core::slice::select_nth_unstable_by_key,core::slice::<[T]>::select_nth_unstable_by_key,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:3654,False
core::slice::sort_unstable,core::slice::<[T]>::sort_unstable,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:3139,False
core::slice::sort_unstable_by,core::slice::<[T]>::sort_unstable_by,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:3194,False
core::slice::sort_unstable_by_key,core::slice::<[T]>::sort_unstable_by_key,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:3246,False
core::slice::split,core::slice::<[T]>::split,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:2247,False
core::slice::split_at_checked,core::slice::<[T]>::split_at_checked,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:2156,False
core::slice::split_at_mut_checked,core::slice::<[T]>::split_at_mut_checked,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:2195,False
core::slice::split_at_mut_unchecked,core::slice::<[T]>::split_at_mut_unchecked,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:2095,False
core::slice::split_at_unchecked,core::slice::<[T]>::split_at_unchecked,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:2041,False
core::slice::split_first,core::slice::<[T]>::split_first,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:198,False
core::slice::split_first_chunk,core::slice::<[T]>::split_first_chunk,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:387,False
core::slice::split_first_chunk_mut,core::slice::<[T]>::split_first_chunk_mut,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:417,False
core::slice::split_first_mut,core::slice::<[T]>::split_first_mut,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:220,False
core::slice::split_inclusive,core::slice::<[T]>::split_inclusive,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:2305,False
core::slice::split_inclusive_mut,core::slice::<[T]>::split_inclusive_mut,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:2329,False
core::slice::split_last,core::slice::<[T]>::split_last,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:240,False
core::slice::split_last_chunk,core::slice::<[T]>::split_last_chunk,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:447,False
core::slice::split_last_chunk_mut,core::slice::<[T]>::split_last_chunk_mut,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:478,False
core::slice::split_last_mut,core::slice::<[T]>::split_last_mut,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:262,False
core::slice::split_mut,core::slice::<[T]>::split_mut,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:2269,False
core::slice::split_off,core::slice::<[T]>::split_off,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:4913,False
core::slice::split_off_first,core::slice::<[T]>::split_off_first,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:5017,False
core::slice::split_off_first_mut,core::slice::<[T]>::split_off_first_mut,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:5042,False
core::slice::split_off_last,core::slice::<[T]>::split_off_last,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:5067,False
core::slice::split_off_last_mut,core::slice::<[T]>::split_off_last_mut,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:5092,False
core::slice::split_off_mut,core::slice::<[T]>::split_off_mut,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:4979,False
core::slice::splitn,core::slice::<[T]>::splitn,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:2419,False
core::slice::splitn_mut,core::slice::<[T]>::splitn_mut,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:2445,False
core::slice::starts_with,core::slice::<[T]>::starts_with,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:2624,False
core::slice::strip_circumfix,core::slice::<[T]>::strip_circumfix,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:2763,False
core::slice::strip_prefix,core::slice::<[T]>::strip_prefix,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:2687,False
core::slice::strip_suffix,core::slice::<[T]>::strip_suffix,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:2723,False
core::slice::subslice_range,core::slice::<[T]>::subslice_range,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:5321,False
core::slice::swap,core::slice::<[T]>::swap,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:908,False
core::slice::swap_with_slice,core::slice::<[T]>::swap_with_slice,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:4429,False
core::slice::trim_ascii,core::slice::<[T]>::trim_ascii,core::slice;std::slice,primitive_method,stable,1,core/src/slice/ascii.rs:308,False
core::slice::trim_ascii_end,core::slice::<[T]>::trim_ascii_end,core::slice;std::slice,primitive_method,stable,1,core/src/slice/ascii.rs:274,False
core::slice::trim_ascii_start,core::slice::<[T]>::trim_ascii_start,core::slice;std::slice,primitive_method,stable,1,core/src/slice/ascii.rs:241,False
core::slice::utf8_chunks,core::slice::<[T]>::utf8_chunks,core::slice;std::slice,primitive_method,stable,1,core/src/str/lossy.rs:45,False
core::slice::windows,core::slice::<[T]>::windows,core::slice;std::slice,primitive_method,stable,1,core/src/slice/mod.rs:1118,False
core::slice::write_clone_of_slice,core::slice::<[T]>::write_clone_of_slice,core::slice;std::slice,primitive_method,stable,1,core/src/mem/maybe_uninit.rs:1223,False
core::slice::write_copy_of_slice,core::slice::<[T]>::write_copy_of_slice,core::slice;std::slice,primitive_method,stable,1,core/src/mem/maybe_uninit.rs:1163,False
core::str::CharIndices::as_str,core::str::CharIndices::as_str,core::str;std::str,inherent_method,stable,1,core/src/str/iter.rs:234,False
core::str::CharIndices::offset,core::str::CharIndices::offset,core::str;std::str,inherent_method,stable,1,core/src/str/iter.rs:270,False
core::str::Chars::as_str,core::str::Chars::as_str,core::str;std::str,inherent_method,stable,1,core/src/str/iter.rs:156,False
core::str::FromStr::from_str,core::str::FromStr::from_str,core::str;std::str,trait_method,stable,1,core/src/str/traits.rs:893,False
core::str::Utf8Chunk::invalid,core::str::Utf8Chunk::invalid,core::str;std::str,inherent_method,stable,1,core/src/str/lossy.rs:104,False
core::str::Utf8Chunk::valid,core::str::Utf8Chunk::valid,core::str;std::str,inherent_method,stable,1,core/src/str/lossy.rs:84,False
core::str::as_bytes_mut,core::str::<str>::as_bytes_mut,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:558,False
core::str::as_mut_ptr,core::str::<str>::as_mut_ptr,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:608,False
core::str::as_ptr,core::str::<str>::as_ptr,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:589,False
core::str::bytes,core::str::<str>::bytes,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:1158,False
core::str::ceil_char_boundary,core::str::<str>::ceil_char_boundary,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:480,False
core::str::char_indices,core::str::<str>::char_indices,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:1135,False
core::str::contains,core::str::<str>::contains,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:1382,False
core::str::encode_utf16,core::str::<str>::encode_utf16,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:1357,False
core::str::ends_with,core::str::<str>::ends_with,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:1445,False
core::str::eq_ignore_ascii_case,core::str::<str>::eq_ignore_ascii_case,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:2859,False
core::str::escape_debug,core::str::<str>::escape_debug,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:3094,False
core::str::escape_default,core::str::<str>::escape_default,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:3140,False
core::str::escape_unicode,core::str::<str>::escape_unicode,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:3178,False
core::str::find,core::str::<str>::find,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:1496,False
core::str::floor_char_boundary,core::str::<str>::floor_char_boundary,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:423,False
core::str::from_utf8,core::str::<str>::from_utf8,core::str;std::str,free_function;primitive_method,stable,2,core/src/str/converts.rs:89;core/src/str/mod.rs:252,False
core::str::from_utf8_mut,core::str::<str>::from_utf8_mut,core::str;std::str,free_function;primitive_method,stable,2,core/src/str/converts.rs:135;core/src/str/mod.rs:285,False
core::str::from_utf8_unchecked_mut,core::str::<str>::from_utf8_unchecked_mut,core::str;std::str,free_function;primitive_method,stable,2,core/src/str/converts.rs:208;core/src/str/mod.rs:342,False
core::str::get,core::str::<str>::get,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:634,False
core::str::get_mut,core::str::<str>::get_mut,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:667,False
core::str::get_unchecked,core::str::<str>::get_unchecked,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:699,False
core::str::get_unchecked_mut,core::str::<str>::get_unchecked_mut,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:734,False
core::str::lines,core::str::<str>::lines,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:1328,False
core::str::lines_any,core::str::<str>::lines_any,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:1337,False
core::str::make_ascii_lowercase,core::str::<str>::make_ascii_lowercase,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:2966,False
core::str::make_ascii_uppercase,core::str::<str>::make_ascii_uppercase,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:2938,False
core::str::match_indices,core::str::<str>::match_indices,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:2122,False
core::str::matches,core::str::<str>::matches,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:2044,False
core::str::parse,core::str::<str>::parse,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:2781,False
core::str::rfind,core::str::<str>::rfind,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:1542,False
core::str::rmatch_indices,core::str::<str>::rmatch_indices,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:2162,False
core::str::rmatches,core::str::<str>::rmatches,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:2078,False
core::str::rsplit,core::str::<str>::rsplit,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:1766,False
core::str::rsplit_once,core::str::<str>::rsplit_once,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:2004,False
core::str::rsplit_terminator,core::str::<str>::rsplit_terminator,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:1861,False
core::str::rsplitn,core::str::<str>::rsplitn,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:1965,False
core::str::slice_mut_unchecked,core::str::<str>::slice_mut_unchecked,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:819,False
core::str::slice_unchecked,core::str::<str>::slice_unchecked,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:785,False
core::str::split,core::str::<str>::split,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:1670,False
core::str::split_ascii_whitespace,core::str::<str>::split_ascii_whitespace,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:1264,False
core::str::split_at_checked,core::str::<str>::split_at_checked,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:940,False
core::str::split_at_mut,core::str::<str>::split_at_mut,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:900,False
core::str::split_at_mut_checked,core::str::<str>::split_at_mut_checked,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:981,False
core::str::split_inclusive,core::str::<str>::split_inclusive,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:1711,False
core::str::split_once,core::str::<str>::split_once,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:1985,False
core::str::split_terminator,core::str::<str>::split_terminator,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:1815,False
core::str::split_whitespace,core::str::<str>::split_whitespace,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:1210,False
core::str::splitn,core::str::<str>::splitn,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:1916,False
core::str::starts_with,core::str::<str>::starts_with,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:1420,False
core::str::strip_circumfix,core::str::<str>::strip_circumfix,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:2523,False
core::str::strip_prefix,core::str::<str>::strip_prefix,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:2458,False
core::str::strip_suffix,core::str::<str>::strip_suffix,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:2486,False
core::str::substr_range,core::str::<str>::substr_range,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:3211,False
core::str::trim,core::str::<str>::trim,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:2186,False
core::str::trim_ascii,core::str::<str>::trim_ascii,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:3051,False
core::str::trim_ascii_end,core::str::<str>::trim_ascii_end,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:3022,False
core::str::trim_ascii_start,core::str::<str>::trim_ascii_start,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:2994,False
core::str::trim_end,core::str::<str>::trim_end,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:2264,False
core::str::trim_end_matches,core::str::<str>::trim_end_matches,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:2643,False
core::str::trim_left,core::str::<str>::trim_left,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:2304,False
core::str::trim_left_matches,core::str::<str>::trim_left_matches,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:2687,False
core::str::trim_matches,core::str::<str>::trim_matches,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:2377,False
core::str::trim_right,core::str::<str>::trim_right,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:2344,False
core::str::trim_right_matches,core::str::<str>::trim_right_matches,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:2730,False
core::str::trim_start,core::str::<str>::trim_start,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:2225,False
core::str::trim_start_matches,core::str::<str>::trim_start_matches,core::str;std::str,primitive_method,stable,1,core/src/str/mod.rs:2424,False
core::sync::atomic::Atomic::as_ptr,core::sync::atomic::Atomic::as_ptr,core::sync::atomic;std::sync::atomic,inherent_method,stable,12,core/src/sync/atomic.rs:1302;core/src/sync/atomic.rs:2488;core/src/sync/atomic.rs:3608;core/src/sync/atomic.rs:3626;core/src/sync/atomic.rs:3644;core/src/sync/atomic.rs:3662;core/src/sync/atomic.rs:3680;core/src/sync/atomic.rs:3698;core/src/sync/atomic.rs:3716;core/src/sync/atomic.rs:3734;core/src/sync/atomic.rs:3851,False
core::sync::atomic::Atomic::compare_and_swap,core::sync::atomic::Atomic::compare_and_swap,core::sync::atomic;std::sync::atomic,inherent_method,stable,12,core/src/sync/atomic.rs:1846;core/src/sync/atomic.rs:3608;core/src/sync/atomic.rs:3626;core/src/sync/atomic.rs:3644;core/src/sync/atomic.rs:3662;core/src/sync/atomic.rs:3680;core/src/sync/atomic.rs:3698;core/src/sync/atomic.rs:3716;core/src/sync/atomic.rs:3734;core/src/sync/atomic.rs:3851;core/src/sync/atomic.rs:860,False
core::sync::atomic::Atomic::compare_exchange,core::sync::atomic::Atomic::compare_exchange,core::sync::atomic;std::sync::atomic,inherent_method,stable,12,core/src/sync/atomic.rs:1901;core/src/sync/atomic.rs:3608;core/src/sync/atomic.rs:3626;core/src/sync/atomic.rs:3644;core/src/sync/atomic.rs:3662;core/src/sync/atomic.rs:3680;core/src/sync/atomic.rs:3698;core/src/sync/atomic.rs:3716;core/src/sync/atomic.rs:3734;core/src/sync/atomic.rs:3851;core/src/sync/atomic.rs:922,False
core::sync::atomic::Atomic::compare_exchange_weak,core::sync::atomic::Atomic::compare_exchange_weak,core::sync::atomic;std::sync::atomic,inherent_method,stable,12,core/src/sync/atomic.rs:1024;core/src/sync/atomic.rs:1965;core/src/sync/atomic.rs:3608;core/src/sync/atomic.rs:3626;core/src/sync/atomic.rs:3644;core/src/sync/atomic.rs:3662;core/src/sync/atomic.rs:3680;core/src/sync/atomic.rs:3698;core/src/sync/atomic.rs:3716;core/src/sync/atomic.rs:3734;core/src/sync/atomic.rs:3851,False
core::sync::atomic::Atomic::fetch_add,core::sync::atomic::Atomic::fetch_add,core::sync::atomic;std::sync::atomic,inherent_method,stable,10,core/src/sync/atomic.rs:3608;core/src/sync/atomic.rs:3626;core/src/sync/atomic.rs:3644;core/src/sync/atomic.rs:3662;core/src/sync/atomic.rs:3680;core/src/sync/atomic.rs:3698;core/src/sync/atomic.rs:3716;core/src/sync/atomic.rs:3734;core/src/sync/atomic.rs:3851,False
core::sync::atomic::Atomic::fetch_and,core::sync::atomic::Atomic::fetch_and,core::sync::atomic;std::sync::atomic,inherent_method,stable,12,core/src/sync/atomic.rs:1087;core/src/sync/atomic.rs:2400;core/src/sync/atomic.rs:3608;core/src/sync/atomic.rs:3626;core/src/sync/atomic.rs:3644;core/src/sync/atomic.rs:3662;core/src/sync/atomic.rs:3680;core/src/sync/atomic.rs:3698;core/src/sync/atomic.rs:3716;core/src/sync/atomic.rs:3734;core/src/sync/atomic.rs:3851,False
core::sync::atomic::Atomic::fetch_byte_add,core::sync::atomic::Atomic::fetch_byte_add,core::sync::atomic;std::sync::atomic,inherent_method,stable,1,core/src/sync/atomic.rs:2263,False
core::sync::atomic::Atomic::fetch_byte_sub,core::sync::atomic::Atomic::fetch_byte_sub,core::sync::atomic;std::sync::atomic,inherent_method,stable,1,core/src/sync/atomic.rs:2299,False
core::sync::atomic::Atomic::fetch_max,core::sync::atomic::Atomic::fetch_max,core::sync::atomic;std::sync::atomic,inherent_method,stable,10,core/src/sync/atomic.rs:3608;core/src/sync/atomic.rs:3626;core/src/sync/atomic.rs:3644;core/src/sync/atomic.rs:3662;core/src/sync/atomic.rs:3680;core/src/sync/atomic.rs:3698;core/src/sync/atomic.rs:3716;core/src/sync/atomic.rs:3734;core/src/sync/atomic.rs:3851,False
core::sync::atomic::Atomic::fetch_min,core::sync::atomic::Atomic::fetch_min,core::sync::atomic;std::sync::atomic,inherent_method,stable,10,core/src/sync/atomic.rs:3608;core/src/sync/atomic.rs:3626;core/src/sync/atomic.rs:3644;core/src/sync/atomic.rs:3662;core/src/sync/atomic.rs:3680;core/src/sync/atomic.rs:3698;core/src/sync/atomic.rs:3716;core/src/sync/atomic.rs:3734;core/src/sync/atomic.rs:3851,False
core::sync::atomic::Atomic::fetch_nand,core::sync::atomic::Atomic::fetch_nand,core::sync::atomic;std::sync::atomic,inherent_method,stable,11,core/src/sync/atomic.rs:1130;core/src/sync/atomic.rs:3608;core/src/sync/atomic.rs:3626;core/src/sync/atomic.rs:3644;core/src/sync/atomic.rs:3662;core/src/sync/atomic.rs:3680;core/src/sync/atomic.rs:3698;core/src/sync/atomic.rs:3716;core/src/sync/atomic.rs:3734;core/src/sync/atomic.rs:3851,False
core::sync::atomic::Atomic::fetch_not,core::sync::atomic::Atomic::fetch_not,core::sync::atomic;std::sync::atomic,inherent_method,stable,1,core/src/sync/atomic.rs:1263,False
core::sync::atomic::Atomic::fetch_or,core::sync::atomic::Atomic::fetch_or,core::sync::atomic;std::sync::atomic,inherent_method,stable,12,core/src/sync/atomic.rs:1183;core/src/sync/atomic.rs:2350;core/src/sync/atomic.rs:3608;core/src/sync/atomic.rs:3626;core/src/sync/atomic.rs:3644;core/src/sync/atomic.rs:3662;core/src/sync/atomic.rs:3680;core/src/sync/atomic.rs:3698;core/src/sync/atomic.rs:3716;core/src/sync/atomic.rs:3734;core/src/sync/atomic.rs:3851,False
core::sync::atomic::Atomic::fetch_ptr_add,core::sync::atomic::Atomic::fetch_ptr_add,core::sync::atomic;std::sync::atomic,inherent_method,stable,1,core/src/sync/atomic.rs:2183,False
core::sync::atomic::Atomic::fetch_ptr_sub,core::sync::atomic::Atomic::fetch_ptr_sub,core::sync::atomic;std::sync::atomic,inherent_method,stable,1,core/src/sync/atomic.rs:2228,False
core::sync::atomic::Atomic::fetch_sub,core::sync::atomic::Atomic::fetch_sub,core::sync::atomic;std::sync::atomic,inherent_method,stable,10,core/src/sync/atomic.rs:3608;core/src/sync/atomic.rs:3626;core/src/sync/atomic.rs:3644;core/src/sync/atomic.rs:3662;core/src/sync/atomic.rs:3680;core/src/sync/atomic.rs:3698;core/src/sync/atomic.rs:3716;core/src/sync/atomic.rs:3734;core/src/sync/atomic.rs:3851,False
core::sync::atomic::Atomic::fetch_update,core::sync::atomic::Atomic::fetch_update,core::sync::atomic;std::sync::atomic,inherent_method,stable,12,core/src/sync/atomic.rs:1317;core/src/sync/atomic.rs:1990;core/src/sync/atomic.rs:3608;core/src/sync/atomic.rs:3626;core/src/sync/atomic.rs:3644;core/src/sync/atomic.rs:3662;core/src/sync/atomic.rs:3680;core/src/sync/atomic.rs:3698;core/src/sync/atomic.rs:3716;core/src/sync/atomic.rs:3734;core/src/sync/atomic.rs:3851,False
core::sync::atomic::Atomic::fetch_xor,core::sync::atomic::Atomic::fetch_xor,core::sync::atomic;std::sync::atomic,inherent_method,stable,12,core/src/sync/atomic.rs:1225;core/src/sync/atomic.rs:2448;core/src/sync/atomic.rs:3608;core/src/sync/atomic.rs:3626;core/src/sync/atomic.rs:3644;core/src/sync/atomic.rs:3662;core/src/sync/atomic.rs:3680;core/src/sync/atomic.rs:3698;core/src/sync/atomic.rs:3716;core/src/sync/atomic.rs:3734;core/src/sync/atomic.rs:3851,False
