api_path,mechanism,source_file,source_line,raw_target,confidence
core::sync::atomic::AtomicIsize::fetch_and,macro:atomic_specs_common,std_specs/atomic.rs,103,<AtomicIsize>::fetch_and,macro_inferred
core::sync::atomic::AtomicIsize::fetch_max,macro:atomic_specs_int_specific,std_specs/atomic.rs,103,<AtomicIsize>::fetch_max,macro_inferred
core::sync::atomic::AtomicIsize::fetch_min,macro:atomic_specs_int_specific,std_specs/atomic.rs,103,<AtomicIsize>::fetch_min,macro_inferred
core::sync::atomic::AtomicIsize::fetch_nand,macro:atomic_specs_common,std_specs/atomic.rs,103,<AtomicIsize>::fetch_nand,macro_inferred
core::sync::atomic::AtomicIsize::fetch_or,macro:atomic_specs_common,std_specs/atomic.rs,103,<AtomicIsize>::fetch_or,macro_inferred
core::sync::atomic::AtomicIsize::fetch_sub,macro:atomic_specs_int_specific,std_specs/atomic.rs,103,<AtomicIsize>::fetch_sub,macro_inferred
core::sync::atomic::AtomicIsize::fetch_xor,macro:atomic_specs_common,std_specs/atomic.rs,103,<AtomicIsize>::fetch_xor,macro_inferred
core::sync::atomic::AtomicIsize::load,macro:atomic_specs_common,std_specs/atomic.rs,103,<AtomicIsize>::load,macro_inferred
core::sync::atomic::AtomicIsize::new,macro:atomic_specs_common,std_specs/atomic.rs,103,<AtomicIsize>::new,macro_inferred
core::sync::atomic::AtomicIsize::store,macro:atomic_specs_common,std_specs/atomic.rs,103,<AtomicIsize>::store,macro_inferred
core::sync::atomic::AtomicIsize::swap,macro:atomic_specs_common,std_specs/atomic.rs,103,<AtomicIsize>::swap,macro_inferred
core::sync::atomic::AtomicU16::compare_exchange,macro:atomic_specs_common,std_specs/atomic.rs,92,<AtomicU16>::compare_exchange,macro_inferred
core::sync::atomic::AtomicU16::compare_exchange_weak,macro:atomic_specs_common,std_specs/atomic.rs,92,<AtomicU16>::compare_exchange_weak,macro_inferred
core::sync::atomic::AtomicU16::fetch_add,macro:atomic_specs_int_specific,std_specs/atomic.rs,92,<AtomicU16>::fetch_add,macro_inferred
core::sync::atomic::AtomicU16::fetch_and,macro:atomic_specs_common,std_specs/atomic.rs,92,<AtomicU16>::fetch_and,macro_inferred
core::sync::atomic::AtomicU16::fetch_max,macro:atomic_specs_int_specific,std_specs/atomic.rs,92,<AtomicU16>::fetch_max,macro_inferred
core::sync::atomic::AtomicU16::fetch_min,macro:atomic_specs_int_specific,std_specs/atomic.rs,92,<AtomicU16>::fetch_min,macro_inferred
core::sync::atomic::AtomicU16::fetch_nand,macro:atomic_specs_common,std_specs/atomic.rs,92,<AtomicU16>::fetch_nand,macro_inferred
core::sync::atomic::AtomicU16::fetch_or,macro:atomic_specs_common,std_specs/atomic.rs,92,<AtomicU16>::fetch_or,macro_inferred
core::sync::atomic::AtomicU16::fetch_sub,macro:atomic_specs_int_specific,std_specs/atomic.rs,92,<AtomicU16>::fetch_sub,macro_inferred
core::sync::atomic::AtomicU16::fetch_xor,macro:atomic_specs_common,std_specs/atomic.rs,92,<AtomicU16>::fetch_xor,macro_inferred
core::sync::atomic::AtomicU16::load,macro:atomic_specs_common,std_specs/atomic.rs,92,<AtomicU16>::load,macro_inferred
core::sync::atomic::AtomicU16::new,macro:atomic_specs_common,std_specs/atomic.rs,92,<AtomicU16>::new,macro_inferred
core::sync::atomic::AtomicU16::store,macro:atomic_specs_common,std_specs/atomic.rs,92,<AtomicU16>::store,macro_inferred
core::sync::atomic::AtomicU16::swap,macro:atomic_specs_common,std_specs/atomic.rs,92,<AtomicU16>::swap,macro_inferred
core::sync::atomic::AtomicU32::compare_exchange,macro:atomic_specs_common,std_specs/atomic.rs,93,<AtomicU32>::compare_exchange,macro_inferred
core::sync::atomic::AtomicU32::compare_exchange_weak,macro:atomic_specs_common,std_specs/atomic.rs,93,<AtomicU32>::compare_exchange_weak,macro_inferred
core::sync::atomic::AtomicU32::fetch_add,macro:atomic_specs_int_specific,std_specs/atomic.rs,93,<AtomicU32>::fetch_add,macro_inferred
core::sync::atomic::AtomicU32::fetch_and,macro:atomic_specs_common,std_specs/atomic.rs,93,<AtomicU32>::fetch_and,macro_inferred
core::sync::atomic::AtomicU32::fetch_max,macro:atomic_specs_int_specific,std_specs/atomic.rs,93,<AtomicU32>::fetch_max,macro_inferred
core::sync::atomic::AtomicU32::fetch_min,macro:atomic_specs_int_specific,std_specs/atomic.rs,93,<AtomicU32>::fetch_min,macro_inferred
core::sync::atomic::AtomicU32::fetch_nand,macro:atomic_specs_common,std_specs/atomic.rs,93,<AtomicU32>::fetch_nand,macro_inferred
core::sync::atomic::AtomicU32::fetch_or,macro:atomic_specs_common,std_specs/atomic.rs,93,<AtomicU32>::fetch_or,macro_inferred
core::sync::atomic::AtomicU32::fetch_sub,macro:atomic_specs_int_specific,std_specs/atomic.rs,93,<AtomicU32>::fetch_sub,macro_inferred
core::sync::atomic::AtomicU32::fetch_xor,macro:atomic_specs_common,std_specs/atomic.rs,93,<AtomicU32>::fetch_xor,macro_inferred
core::sync::atomic::AtomicU32::load,macro:atomic_specs_common,std_specs/atomic.rs,93,<AtomicU32>::load,macro_inferred
core::sync::atomic::AtomicU32::new,macro:atomic_specs_common,std_specs/atomic.rs,93,<AtomicU32>::new,macro_inferred
core::sync::atomic::AtomicU32::store,macro:atomic_specs_common,std_specs/atomic.rs,93,<AtomicU32>::store,macro_inferred
core::sync::atomic::AtomicU32::swap,macro:atomic_specs_common,std_specs/atomic.rs,93,<AtomicU32>::swap,macro_inferred
core::sync::atomic::AtomicU64::compare_exchange,macro:atomic_specs_common,std_specs/atomic.rs,95,<AtomicU64>::compare_exchange,macro_inferred
core::sync::atomic::AtomicU64::compare_exchange_weak,macro:atomic_specs_common,std_specs/atomic.rs,95,<AtomicU64>::compare_exchange_weak,macro_inferred
core::sync::atomic::AtomicU64::fetch_add,macro:atomic_specs_int_specific,std_specs/atomic.rs,95,<AtomicU64>::fetch_add,macro_inferred
core::sync::atomic::AtomicU64::fetch_and,macro:atomic_specs_common,std_specs/atomic.rs,95,<AtomicU64>::fetch_and,macro_inferred
core::sync::atomic::AtomicU64::fetch_max,macro:atomic_specs_int_specific,std_specs/atomic.rs,95,<AtomicU64>::fetch_max,macro_inferred
core::sync::atomic::AtomicU64::fetch_min,macro:atomic_specs_int_specific,std_specs/atomic.rs,95,<AtomicU64>::fetch_min,macro_inferred
core::sync::atomic::AtomicU64::fetch_nand,macro:atomic_specs_common,std_specs/atomic.rs,95,<AtomicU64>::fetch_nand,macro_inferred
core::sync::atomic::AtomicU64::fetch_or,macro:atomic_specs_common,std_specs/atomic.rs,95,<AtomicU64>::fetch_or,macro_inferred
core::sync::atomic::AtomicU64::fetch_sub,macro:atomic_specs_int_specific,std_specs/atomic.rs,95,<AtomicU64>::fetch_sub,macro_inferred
core::sync::atomic::AtomicU64::fetch_xor,macro:atomic_specs_common,std_specs/atomic.rs,95,<AtomicU64>::fetch_xor,macro_inferred
core::sync::atomic::AtomicU64::load,macro:atomic_specs_common,std_specs/atomic.rs,95,<AtomicU64>::load,macro_inferred
core::sync::atomic::AtomicU64::new,macro:atomic_specs_common,std_specs/atomic.rs,95,<AtomicU64>::new,macro_inferred
core::sync::atomic::AtomicU64::store,macro:atomic_specs_common,std_specs/atomic.rs,95,<AtomicU64>::store,macro_inferred
core::sync::atomic::AtomicU64::swap,macro:atomic_specs_common,std_specs/atomic.rs,95,<AtomicU64>::swap,macro_inferred
core::sync::atomic::AtomicU8::compare_exchange,macro:atomic_specs_common,std_specs/atomic.rs,91,<AtomicU8>::compare_exchange,macro_inferred
core::sync::atomic::AtomicU8::compare_exchange_weak,macro:atomic_specs_common,std_specs/atomic.rs,91,<AtomicU8>::compare_exchange_weak,macro_inferred
core::sync::atomic::AtomicU8::fetch_add,macro:atomic_specs_int_specific,std_specs/atomic.rs,91,<AtomicU8>::fetch_add,macro_inferred
core::sync::atomic::AtomicU8::fetch_and,macro:atomic_specs_common,std_specs/atomic.rs,91,<AtomicU8>::fetch_and,macro_inferred
core::sync::atomic::AtomicU8::fetch_max,macro:atomic_specs_int_specific,std_specs/atomic.rs,91,<AtomicU8>::fetch_max,macro_inferred
core::sync::atomic::AtomicU8::fetch_min,macro:atomic_specs_int_specific,std_specs/atomic.rs,91,<AtomicU8>::fetch_min,macro_inferred
core::sync::atomic::AtomicU8::fetch_nand,macro:atomic_specs_common,std_specs/atomic.rs,91,<AtomicU8>::fetch_nand,macro_inferred
core::sync::atomic::AtomicU8::fetch_or,macro:atomic_specs_common,std_specs/atomic.rs,91,<AtomicU8>::fetch_or,macro_inferred
core::sync::atomic::AtomicU8::fetch_sub,macro:atomic_specs_int_specific,std_specs/atomic.rs,91,<AtomicU8>::fetch_sub,macro_inferred
core::sync::atomic::AtomicU8::fetch_xor,macro:atomic_specs_common,std_specs/atomic.rs,91,<AtomicU8>::fetch_xor,macro_inferred
core::sync::atomic::AtomicU8::load,macro:atomic_specs_common,std_specs/atomic.rs,91,<AtomicU8>::load,macro_inferred
core::sync::atomic::AtomicU8::new,macro:atomic_specs_common,std_specs/atomic.rs,91,<AtomicU8>::new,macro_inferred
core::sync::atomic::AtomicU8::store,macro:atomic_specs_common,std_specs/atomic.rs,91,<AtomicU8>::store,macro_inferred
core::sync::atomic::AtomicU8::swap,macro:atomic_specs_common,std_specs/atomic.rs,91,<AtomicU8>::swap,macro_inferred
core::sync::atomic::AtomicUsize::compare_exchange,macro:atomic_specs_common,std_specs/atomic.rs,96,<AtomicUsize>::compare_exchange,macro_inferred
core::sync::atomic::AtomicUsize::compare_exchange_weak,macro:atomic_specs_common,std_specs/atomic.rs,96,<AtomicUsize>::compare_exchange_weak,macro_inferred
core::sync::atomic::AtomicUsize::fetch_add,macro:atomic_specs_int_specific,std_specs/atomic.rs,96,<AtomicUsize>::fetch_add,macro_inferred
core::sync::atomic::AtomicUsize::fetch_and,macro:atomic_specs_common,std_specs/atomic.rs,96,<AtomicUsize>::fetch_and,macro_inferred
core::sync::atomic::AtomicUsize::fetch_max,macro:atomic_specs_int_specific,std_specs/atomic.rs,96,<AtomicUsize>::fetch_max,macro_inferred
core::sync::atomic::AtomicUsize::fetch_min,macro:atomic_specs_int_specific,std_specs/atomic.rs,96,<AtomicUsize>::fetch_min,macro_inferred
core::sync::atomic::AtomicUsize::fetch_nand,macro:atomic_specs_common,std_specs/atomic.rs,96,<AtomicUsize>::fetch_nand,macro_inferred
core::sync::atomic::AtomicUsize::fetch_or,macro:atomic_specs_common,std_specs/atomic.rs,96,<AtomicUsize>::fetch_or,macro_inferred
core::sync::atomic::AtomicUsize::fetch_sub,macro:atomic_specs_int_specific,std_specs/atomic.rs,96,<AtomicUsize>::fetch_sub,macro_inferred
core::sync::atomic::AtomicUsize::fetch_xor,macro:atomic_specs_common,std_specs/atomic.rs,96,<AtomicUsize>::fetch_xor,macro_inferred
core::sync::atomic::AtomicUsize::load,macro:atomic_specs_common,std_specs/atomic.rs,96,<AtomicUsize>::load,macro_inferred
core::sync::atomic::AtomicUsize::new,macro:atomic_specs_common,std_specs/atomic.rs,96,<AtomicUsize>::new,macro_inferred
core::sync::atomic::AtomicUsize::store,macro:atomic_specs_common,std_specs/atomic.rs,96,<AtomicUsize>::store,macro_inferred
core::sync::atomic::AtomicUsize::swap,macro:atomic_specs_common,std_specs/atomic.rs,96,<AtomicUsize>::swap,macro_inferred
core::time::Duration::abs_diff,assume_specification,std_specs/duration.rs,250,Duration::abs_diff,high
core::time::Duration::as_micros,assume_specification,std_specs/duration.rs,240,Duration::as_micros,high
core::time::Duration::as_millis,assume_specification,std_specs/duration.rs,235,Duration::as_millis,high
core::time::Duration::as_nanos,assume_specification,std_specs/duration.rs,245,Duration::as_nanos,high
core::time::Duration::as_secs,assume_specification,std_specs/duration.rs,205,Duration::as_secs,high
core::time::Duration::as_secs_f32,assume_specification,std_specs/duration.rs,210,Duration::as_secs_f32,high
core::time::Duration::as_secs_f64,assume_specification,std_specs/duration.rs,215,Duration::as_secs_f64,high
core::time::Duration::checked_add,assume_specification,std_specs/duration.rs,259,Duration::checked_add,high
core::time::Duration::checked_div,assume_specification,std_specs/duration.rs,314,Duration::checked_div,high
core::time::Duration::checked_mul,assume_specification,std_specs/duration.rs,296,Duration::checked_mul,high
core::time::Duration::checked_sub,assume_specification,std_specs/duration.rs,278,Duration::checked_sub,high
core::time::Duration::div_duration_f32,assume_specification,std_specs/duration.rs,394,Duration::div_duration_f32,high
core::time::Duration::div_duration_f64,assume_specification,std_specs/duration.rs,403,Duration::div_duration_f64,high
core::time::Duration::div_f32,assume_specification,std_specs/duration.rs,343,Duration::div_f32,high
core::time::Duration::div_f64,assume_specification,std_specs/duration.rs,336,Duration::div_f64,high
core::time::Duration::from_hours,assume_specification,std_specs/duration.rs,186,Duration::from_hours,high
core::time::Duration::from_micros,assume_specification,std_specs/duration.rs,169,Duration::from_micros,high
core::time::Duration::from_millis,assume_specification,std_specs/duration.rs,164,Duration::from_millis,high
core::time::Duration::from_mins,assume_specification,std_specs/duration.rs,193,Duration::from_mins,high
core::time::Duration::from_nanos,assume_specification,std_specs/duration.rs,174,Duration::from_nanos,high
core::time::Duration::from_nanos_u128,assume_specification,std_specs/duration.rs,179,Duration::from_nanos_u128,high
core::time::Duration::from_secs,assume_specification,std_specs/duration.rs,159,Duration::from_secs,high
core::time::Duration::from_secs_f32,assume_specification,std_specs/duration.rs,350,Duration::from_secs_f32,high
core::time::Duration::from_secs_f64,assume_specification,std_specs/duration.rs,357,Duration::from_secs_f64,high
core::time::Duration::is_zero,assume_specification,std_specs/duration.rs,200,Duration::is_zero,high
core::time::Duration::mul_f32,assume_specification,std_specs/duration.rs,329,Duration::mul_f32,high
core::time::Duration::mul_f64,assume_specification,std_specs/duration.rs,322,Duration::mul_f64,high
core::time::Duration::new,assume_specification,std_specs/duration.rs,152,Duration::new,high
core::time::Duration::saturating_add,assume_specification,std_specs/duration.rs,268,Duration::saturating_add,high
core::time::Duration::saturating_mul,assume_specification,std_specs/duration.rs,305,Duration::saturating_mul,high
core::time::Duration::saturating_sub,assume_specification,std_specs/duration.rs,286,Duration::saturating_sub,high
core::time::Duration::subsec_micros,assume_specification,std_specs/duration.rs,225,Duration::subsec_micros,high
core::time::Duration::subsec_millis,assume_specification,std_specs/duration.rs,220,Duration::subsec_millis,high
core::time::Duration::subsec_nanos,assume_specification,std_specs/duration.rs,230,Duration::subsec_nanos,high
core::time::Duration::try_from_secs_f32,assume_specification,std_specs/duration.rs,364,Duration::try_from_secs_f32,high
core::time::Duration::try_from_secs_f64,assume_specification,std_specs/duration.rs,379,Duration::try_from_secs_f64,high
core::u128::checked_add,macro:num_specs,std_specs/num.rs,457,<u128>::checked_add,macro_inferred
core::u128::checked_add_signed,macro:num_specs,std_specs/num.rs,457,<u128>::checked_add_signed,macro_inferred
core::u128::checked_div,macro:num_specs,std_specs/num.rs,457,<u128>::checked_div,macro_inferred
core::u128::checked_div_euclid,macro:num_specs,std_specs/num.rs,457,<u128>::checked_div_euclid,macro_inferred
core::u128::checked_mul,macro:num_specs,std_specs/num.rs,457,<u128>::checked_mul,macro_inferred
core::u128::checked_rem,macro:num_specs,std_specs/num.rs,457,<u128>::checked_rem,macro_inferred
core::u128::checked_rem_euclid,macro:num_specs,std_specs/num.rs,457,<u128>::checked_rem_euclid,macro_inferred
core::u128::checked_sub,macro:num_specs,std_specs/num.rs,457,<u128>::checked_sub,macro_inferred
core::u128::is_multiple_of,macro:num_specs,std_specs/num.rs,457,<u128>::is_multiple_of,macro_inferred
core::u128::saturating_add,macro:num_specs,std_specs/num.rs,457,<u128>::saturating_add,macro_inferred
core::u128::saturating_sub,macro:num_specs,std_specs/num.rs,457,<u128>::saturating_sub,macro_inferred
core::u128::wrapping_add,macro:num_specs,std_specs/num.rs,457,<u128>::wrapping_add,macro_inferred
core::u128::wrapping_add_signed,macro:num_specs,std_specs/num.rs,457,<u128>::wrapping_add_signed,macro_inferred
core::u128::wrapping_mul,macro:num_specs,std_specs/num.rs,457,<u128>::wrapping_mul,macro_inferred
core::u128::wrapping_shl,macro:num_specs,std_specs/num.rs,457,<u128>::wrapping_shl,macro_inferred
core::u128::wrapping_shr,macro:num_specs,std_specs/num.rs,457,<u128>::wrapping_shr,macro_inferred
core::u128::wrapping_sub,macro:num_specs,std_specs/num.rs,457,<u128>::wrapping_sub,macro_inferred
core::u16::checked_add,macro:num_specs,std_specs/num.rs,454,<u16>::checked_add,macro_inferred
core::u16::checked_add_signed,macro:num_specs,std_specs/num.rs,454,<u16>::checked_add_signed,macro_inferred
core::u16::checked_div,macro:num_specs,std_specs/num.rs,454,<u16>::checked_div,macro_inferred
core::u16::checked_div_euclid,macro:num_specs,std_specs/num.rs,454,<u16>::checked_div_euclid,macro_inferred
core::u16::checked_mul,macro:num_specs,std_specs/num.rs,454,<u16>::checked_mul,macro_inferred
core::u16::checked_rem,macro:num_specs,std_specs/num.rs,454,<u16>::checked_rem,macro_inferred
core::u16::checked_rem_euclid,macro:num_specs,std_specs/num.rs,454,<u16>::checked_rem_euclid,macro_inferred
core::u16::checked_sub,macro:num_specs,std_specs/num.rs,454,<u16>::checked_sub,macro_inferred
core::u16::is_multiple_of,macro:num_specs,std_specs/num.rs,454,<u16>::is_multiple_of,macro_inferred
core::u16::leading_ones,assume_specification,std_specs/bits.rs,236,u16::leading_ones,high
core::u16::leading_zeros,assume_specification,std_specs/bits.rs,230,u16::leading_zeros,high
core::u16::saturating_add,macro:num_specs,std_specs/num.rs,454,<u16>::saturating_add,macro_inferred
core::u16::saturating_sub,macro:num_specs,std_specs/num.rs,454,<u16>::saturating_sub,macro_inferred
core::u16::trailing_ones,assume_specification,std_specs/bits.rs,224,u16::trailing_ones,high
core::u16::trailing_zeros,assume_specification,std_specs/bits.rs,218,u16::trailing_zeros,high
core::u16::wrapping_add,macro:num_specs,std_specs/num.rs,454,<u16>::wrapping_add,macro_inferred
core::u16::wrapping_add_signed,macro:num_specs,std_specs/num.rs,454,<u16>::wrapping_add_signed,macro_inferred
core::u16::wrapping_mul,macro:num_specs,std_specs/num.rs,454,<u16>::wrapping_mul,macro_inferred
core::u16::wrapping_shl,macro:num_specs,std_specs/num.rs,454,<u16>::wrapping_shl,macro_inferred
core::u16::wrapping_shr,macro:num_specs,std_specs/num.rs,454,<u16>::wrapping_shr,macro_inferred
core::u16::wrapping_sub,macro:num_specs,std_specs/num.rs,454,<u16>::wrapping_sub,macro_inferred
core::u32::checked_add,macro:num_specs,std_specs/num.rs,455,<u32>::checked_add,macro_inferred
core::u32::checked_add_signed,macro:num_specs,std_specs/num.rs,455,<u32>::checked_add_signed,macro_inferred
core::u32::checked_div,macro:num_specs,std_specs/num.rs,455,<u32>::checked_div,macro_inferred
core::u32::checked_div_euclid,macro:num_specs,std_specs/num.rs,455,<u32>::checked_div_euclid,macro_inferred
core::u32::checked_mul,macro:num_specs,std_specs/num.rs,455,<u32>::checked_mul,macro_inferred
core::u32::checked_rem,macro:num_specs,std_specs/num.rs,455,<u32>::checked_rem,macro_inferred
core::u32::checked_rem_euclid,macro:num_specs,std_specs/num.rs,455,<u32>::checked_rem_euclid,macro_inferred
core::u32::checked_sub,macro:num_specs,std_specs/num.rs,455,<u32>::checked_sub,macro_inferred
core::u32::is_multiple_of,macro:num_specs,std_specs/num.rs,455,<u32>::is_multiple_of,macro_inferred
core::u32::leading_ones,assume_specification,std_specs/bits.rs,412,u32::leading_ones,high
core::u32::leading_zeros,assume_specification,std_specs/bits.rs,406,u32::leading_zeros,high
core::u32::saturating_add,macro:num_specs,std_specs/num.rs,455,<u32>::saturating_add,macro_inferred
core::u32::saturating_sub,macro:num_specs,std_specs/num.rs,455,<u32>::saturating_sub,macro_inferred
core::u32::trailing_ones,assume_specification,std_specs/bits.rs,400,u32::trailing_ones,high
core::u32::trailing_zeros,assume_specification,std_specs/bits.rs,394,u32::trailing_zeros,high
core::u32::wrapping_add,macro:num_specs,std_specs/num.rs,455,<u32>::wrapping_add,macro_inferred
core::u32::wrapping_add_signed,macro:num_specs,std_specs/num.rs,455,<u32>::wrapping_add_signed,macro_inferred
core::u32::wrapping_mul,macro:num_specs,std_specs/num.rs,455,<u32>::wrapping_mul,macro_inferred
core::u32::wrapping_shl,macro:num_specs,std_specs/num.rs,455,<u32>::wrapping_shl,macro_inferred
core::u32::wrapping_shr,macro:num_specs,std_specs/num.rs,455,<u32>::wrapping_shr,macro_inferred
core::u32::wrapping_sub,macro:num_specs,std_specs/num.rs,455,<u32>::wrapping_sub,macro_inferred
core::u64::checked_add,macro:num_specs,std_specs/num.rs,456,<u64>::checked_add,macro_inferred
core::u64::checked_add_signed,macro:num_specs,std_specs/num.rs,456,<u64>::checked_add_signed,macro_inferred
core::u64::checked_div,macro:num_specs,std_specs/num.rs,456,<u64>::checked_div,macro_inferred
core::u64::checked_div_euclid,macro:num_specs,std_specs/num.rs,456,<u64>::checked_div_euclid,macro_inferred
core::u64::checked_mul,macro:num_specs,std_specs/num.rs,456,<u64>::checked_mul,macro_inferred
core::u64::checked_rem,macro:num_specs,std_specs/num.rs,456,<u64>::checked_rem,macro_inferred
core::u64::checked_rem_euclid,macro:num_specs,std_specs/num.rs,456,<u64>::checked_rem_euclid,macro_inferred
core::u64::checked_sub,macro:num_specs,std_specs/num.rs,456,<u64>::checked_sub,macro_inferred
core::u64::is_multiple_of,macro:num_specs,std_specs/num.rs,456,<u64>::is_multiple_of,macro_inferred
core::u64::leading_ones,assume_specification,std_specs/bits.rs,589,u64::leading_ones,high
core::u64::leading_zeros,assume_specification,std_specs/bits.rs,583,u64::leading_zeros,high
core::u64::saturating_add,macro:num_specs,std_specs/num.rs,456,<u64>::saturating_add,macro_inferred
core::u64::saturating_sub,macro:num_specs,std_specs/num.rs,456,<u64>::saturating_sub,macro_inferred
core::u64::trailing_ones,assume_specification,std_specs/bits.rs,577,u64::trailing_ones,high
core::u64::trailing_zeros,assume_specification,std_specs/bits.rs,571,u64::trailing_zeros,high
core::u64::wrapping_add,macro:num_specs,std_specs/num.rs,456,<u64>::wrapping_add,macro_inferred
core::u64::wrapping_add_signed,macro:num_specs,std_specs/num.rs,456,<u64>::wrapping_add_signed,macro_inferred
core::u64::wrapping_mul,macro:num_specs,std_specs/num.rs,456,<u64>::wrapping_mul,macro_inferred
core::u64::wrapping_shl,macro:num_specs,std_specs/num.rs,456,<u64>::wrapping_shl,macro_inferred
core::u64::wrapping_shr,macro:num_specs,std_specs/num.rs,456,<u64>::wrapping_shr,macro_inferred
core::u64::wrapping_sub,macro:num_specs,std_specs/num.rs,456,<u64>::wrapping_sub,macro_inferred
core::u8::checked_add,macro:num_specs,std_specs/num.rs,453,<u8>::checked_add,macro_inferred
core::u8::checked_add_signed,macro:num_specs,std_specs/num.rs,453,<u8>::checked_add_signed,macro_inferred
core::u8::checked_div,macro:num_specs,std_specs/num.rs,453,<u8>::checked_div,macro_inferred
core::u8::checked_div_euclid,macro:num_specs,std_specs/num.rs,453,<u8>::checked_div_euclid,macro_inferred
core::u8::checked_mul,macro:num_specs,std_specs/num.rs,453,<u8>::checked_mul,macro_inferred
core::u8::checked_rem,macro:num_specs,std_specs/num.rs,453,<u8>::checked_rem,macro_inferred
core::u8::checked_rem_euclid,macro:num_specs,std_specs/num.rs,453,<u8>::checked_rem_euclid,macro_inferred
core::u8::checked_sub,macro:num_specs,std_specs/num.rs,453,<u8>::checked_sub,macro_inferred
core::u8::is_multiple_of,macro:num_specs,std_specs/num.rs,453,<u8>::is_multiple_of,macro_inferred
core::u8::leading_ones,assume_specification,std_specs/bits.rs,66,u8::leading_ones,high
core::u8::leading_zeros,assume_specification,std_specs/bits.rs,60,u8::leading_zeros,high
core::u8::saturating_add,macro:num_specs,std_specs/num.rs,453,<u8>::saturating_add,macro_inferred
core::u8::saturating_sub,macro:num_specs,std_specs/num.rs,453,<u8>::saturating_sub,macro_inferred
core::u8::trailing_ones,assume_specification,std_specs/bits.rs,54,u8::trailing_ones,high
core::u8::trailing_zeros,assume_specification,std_specs/bits.rs,48,u8::trailing_zeros,high
core::u8::wrapping_add,macro:num_specs,std_specs/num.rs,453,<u8>::wrapping_add,macro_inferred
core::u8::wrapping_add_signed,macro:num_specs,std_specs/num.rs,453,<u8>::wrapping_add_signed,macro_inferred
core::u8::wrapping_mul,macro:num_specs,std_specs/num.rs,453,<u8>::wrapping_mul,macro_inferred
core::u8::wrapping_shl,macro:num_specs,std_specs/num.rs,453,<u8>::wrapping_shl,macro_inferred
core::u8::wrapping_shr,macro:num_specs,std_specs/num.rs,453,<u8>::wrapping_shr,macro_inferred
core::u8::wrapping_sub,macro:num_specs,std_specs/num.rs,453,<u8>::wrapping_sub,macro_inferred
core::usize::checked_add,macro:num_specs,std_specs/num.rs,466,<usize>::checked_add,macro_inferred
core::usize::checked_add_signed,macro:num_specs,std_specs/num.rs,466,<usize>::checked_add_signed,macro_inferred
core::usize::checked_div,macro:num_specs,std_specs/num.rs,466,<usize>::checked_div,macro_inferred
core::usize::checked_div_euclid,macro:num_specs,std_specs/num.rs,466,<usize>::checked_div_euclid,macro_inferred
core::usize::checked_mul,macro:num_specs,std_specs/num.rs,466,<usize>::checked_mul,macro_inferred
core::usize::checked_rem,macro:num_specs,std_specs/num.rs,466,<usize>::checked_rem,macro_inferred
core::usize::checked_rem_euclid,macro:num_specs,std_specs/num.rs,466,<usize>::checked_rem_euclid,macro_inferred
core::usize::checked_sub,macro:num_specs,std_specs/num.rs,466,<usize>::checked_sub,macro_inferred
core::usize::is_multiple_of,macro:num_specs,std_specs/num.rs,466,<usize>::is_multiple_of,macro_inferred
core::usize::saturating_add,macro:num_specs,std_specs/num.rs,466,<usize>::saturating_add,macro_inferred
core::usize::saturating_sub,macro:num_specs,std_specs/num.rs,466,<usize>::saturating_sub,macro_inferred
core::usize::wrapping_add,macro:num_specs,std_specs/num.rs,466,<usize>::wrapping_add,macro_inferred
core::usize::wrapping_add_signed,macro:num_specs,std_specs/num.rs,466,<usize>::wrapping_add_signed,macro_inferred
core::usize::wrapping_mul,macro:num_specs,std_specs/num.rs,466,<usize>::wrapping_mul,macro_inferred
core::usize::wrapping_shl,macro:num_specs,std_specs/num.rs,466,<usize>::wrapping_shl,macro_inferred
core::usize::wrapping_shr,macro:num_specs,std_specs/num.rs,466,<usize>::wrapping_shr,macro_inferred
core::usize::wrapping_sub,macro:num_specs,std_specs/num.rs,466,<usize>::wrapping_sub,macro_inferred
std::collections::HashMap::clear,assume_specification,std_specs/hash.rs,848,"HashMap::<Key, Value, S, A>::clear",high
std::collections::HashMap::contains_key,assume_specification,std_specs/hash.rs,710,"HashMap::<Key, Value, S, A>::contains_key::<Q>",high
std::collections::HashMap::contains_key,assume_specification,std_specs/hash.rs,716,"HashMap::<Key, Value, S, A>::contains_key::<Q>",high
std::collections::HashMap::entry,assume_specification,std_specs/hash.rs,1355,"HashMap::<
    Key,
    Value,
    S,
    A,
>::entry",high
std::collections::HashMap::get,assume_specification,std_specs/hash.rs,768,"HashMap::<Key, Value, S, A>::get::<Q>",high
std::collections::HashMap::get,assume_specification,std_specs/hash.rs,775,"HashMap::<Key, Value, S, A>::get::<Q>",high
std::collections::HashMap::insert,assume_specification,std_specs/hash.rs,659,"HashMap::<
    Key,
    Value,
    S,
    A,
>::insert",high
std::collections::HashMap::is_empty,assume_specification,std_specs/hash.rs,605,"HashMap::<Key, Value, S, A>::is_empty",high
std::collections::HashMap::iter,assume_specification,std_specs/hash.rs,417,"HashMap::<Key, Value, S, A>::iter",high
std::collections::HashMap::keys,assume_specification,std_specs/hash.rs,877,"HashMap::<Key, Value, S, A>::keys",high
std::collections::HashMap::len,assume_specification,std_specs/hash.rs,598,"HashMap::<Key, Value, S, A>::len",high
